bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
Rash Indicator,C154878,Rash Indicator (C154878),C119241,Reproductive Findings;Clinical Findings Indicator;Indicator,RASHIND,Ordinal,An indication as to whether rash is present.,1,Symptom Indicator (C119241); Rash Indicator (C154878),4
Reaction Grade,C179819,Reaction Grade (C179819),C48309,Grade;Skin Response,REACTGR,Nominal,The position on a scale to assess the response to some kind of stimulus.,1,Grade (C48309); Reaction Grade (C179819),6
Receptor Status,C94299,Receptor Status (C94299),,Laboratory Tests,,,Refers to the presence or absence of specific receptor molecules on the surface of a cells in a specimen.,0,Receptor Status (C94299),0
Recurrence Indicator,C93645,Recurrence Indicator (C93645),C25180,Oncology Standards;Breast Cancer TAUG;Disease Response;Recurrence;Indicators,Recurrence,Ordinal,"Specifies whether this is a reappearance of an entity, event or activity.",1,Indicator (C25180); Recurrence Indicator (C93645),4
Recurrence Risk Score,C190808,Recurrence Risk Score (C190808),,Oncology Standards;Breast Cancer TAUG;Diagnostic Tests;Diagnostic Procedures,,,A score that estimates the likelihood that an individual with have a recurrence of a disease.,0,Recurrence Risk Score (C190808),0
Recurrence in Distant Nodes,C192424,Recurrence in Distant Nodes (C192424),C55073,Oncology Standards;Breast Cancer TAUG;Disease Response;Recurrent Disease,Nodal-Distant;Recurrence in Distant Nodes,Ordinal,A recurrence of disease in distant lymph nodes.,2,"Recurrent Disease (C38155); Recurrent Disease, Distant Site (C55073); Recurrence in Distant Nodes (C192424)",4
Recurrent Disease,C38155,Recurrent Disease (C38155),,Oncology Standards;Breast Cancer TAUG;Disease Response;Recurrence,Recurrence;Disease Relapse,Ordinal,The return of a disease after a period of remission.,0,Recurrent Disease (C38155),4
"Recurrent Disease, Distant Site",C55073,"Recurrent Disease, Distant Site (C55073)",C38155,Oncology Standards;Recurrent Disease;Disease Response,Distant Disease;Distant Recurrence;Relapse Distant Site,,"Recurrence of symptoms of a disease, at a site different and away from the original site.",1,"Recurrent Disease (C38155); Recurrent Disease, Distant Site (C55073)",0
Reported Event Term,C82571,Reported Event Term (C82571),,Reported Events;Medical History Events;Medical Conditions;Presenting Conditions,,,The collected name for an event observation.,0,Reported Event Term (C82571),0
Residual Cancer Burden,C160722,Residual Cancer Burden (C160722),,Oncology Standards;Tumor Results;Disease Response;Breast Cancer TAUG,RCB Class,Ordinal,An indication of the amount of invasive cancer in breast or lymph node tissue after completion of neoadjuvant chemotherapy.,0,Residual Cancer Burden (C160722),6
Residual Cancer Burden Class,C160724,Residual Cancer Burden Class (C160724),C160723,Oncology Standards;Tumor Results;Disease Response;Breast Cancer TAUG,RCB Class,Ordinal,Residual cancer burden classes that use pre-defined cut-points representing progressively greater extents of residual cancer and indicating a greater risk of recurrence.,1,Residual Cancer Burden Index (C160723); Residual Cancer Burden Class (C160724),6
Residual Cancer Burden Index,C160723,Residual Cancer Burden Index (C160723),,Oncology Standards;Tumor Results;Disease Response;Breast Cancer TAUG,RCB Index,Ordinal,"A score estimated from routine pathologic sections of the primary breast tumor site and the regional lymph nodes after the completion of neoadjuvant therapy. Variables used in the calculation include: primary tumor bed area, overall cancer cellularity, percentage of cancer that is in situ disease, number of positive lymph nodes, and diameter of largest metastasis. These scores are divided into 4 classes that stratify patients based on their chance of disease recurrence.",0,Residual Cancer Burden Index (C160723),6
Respiratory Rate,C49678,Respiratory Rate (C49678),C49672,Vital Signs,RESP;RESPRATE,Quantitative,"The rate of breathing (inhalation and exhalation) measured within in a unit time, usually expressed as breaths per minute.",1,Vital Signs Measurement (C49672); Respiratory Rate (C49678),3
Response in Non-Target Lesion,C94535,Response in Non-Target Lesion (C94535),C50995,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS;RECIST 1.1;iRECIST;LUGANO CLASSIFICATION,NTRGRESP;Non-Target Response,Nominal,A qualitative or quantitative measurement of the response of a non-target lesion(s) to the therapy.,1,Disease Response (C50995); Response in Non-Target Lesion (C94535),5
Response in Target Lesion,C94534,Response in Target Lesion (C94534),C50995,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS;RECIST 1.1;iRECIST;LUGANO CLASSIFICATION;RANO;IRANO 2015,TRGRESP;Target Response,Nominal,A qualitative or quantitative measurement of the response of a target lesion(s) to the therapy.,1,Disease Response (C50995); Response in Target Lesion (C94534),5
Rhythm Not Otherwise Specified ECG Assessment,C111307,Rhythm Not Otherwise Specified ECG Assessment (C111307),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,RHYNOS;Rhythm Not Otherwise Specified,Nominal,An electrocardiographic assessment of a cardiac rhythm that is not specified in a particular list.,1,Electrocardiogram Test (C83146); Rhythm Not Otherwise Specified ECG Assessment (C111307),7
SARS-CoV-2 RNA Measurement,C171531,SARS-CoV-2 RNA Measurement (C171531),C171532,Laboratory Tests;Microbiology Tests;Virology Tests;COVID-19 Tests;SARS-CoV-2 Tests,SAR2RNA;SARS-CoV-2 RNA,Quantitative,The determination of the amount of SARS-CoV-2 RNA in a sample.,3,Microbiology Test (C49188); Coronaviridae Measurement (C171456); Severe Acute Respiratory Syndrome Coronavirus 2 Measurement (C171532); SARS-CoV-2 RNA Measurement (C171531),7
"ST Segment, T wave, and U wave ECG Assessment",C111363,"ST Segment, T wave, and U wave ECG Assessment (C111363)",C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,"STSTWUW;ST Segment, T wave, and U wave",Nominal,"An electrocardiographic assessment of the characteristics of the ST segment, T wave, and U wave.",1,"Electrocardiogram Test (C83146); ST Segment, T wave, and U wave ECG Assessment (C111363)",7
Score,C25338,Score (C25338),,Musculoskeletal Finding;Score,,,"A number or range of numeric values measuring performance, function, quality, or ability.",0,Score (C25338),0
Secondary Cause of Death,C116142,Secondary Cause of Death (C116142),C81239,Death Diagnosis and Details;Cause of Death,SECDTH,Nominal,The second significant event which ultimately led to death.,1,Cause of Death (C81239); Secondary Cause of Death (C116142),2
Segmented Neutrophil Count,C81997,Segmented Neutrophil Count (C81997),C51950,Laboratory Tests;Hematology Tests;Blood Cell Counts;Leukocyte Counts;Neutrophil Counts,Segmented Neutrophils;NEUTSG,Quantitative,The determination of the amount of segmented neutrophils present in a sample.,4,Hematology Test (C49286); Blood Cell Count (C28133); Leukocyte Count (C51948); Neutrophil Count (C51950); Segmented Neutrophil Count (C81997),4
Segmented Neutrophil to Leukocyte Ratio Measurement,C82045,Segmented Neutrophil to Leukocyte Ratio Measurement (C82045),C67208,Laboratory Tests;Hematology Tests;Blood Cell Counts;Blood Cell Count Ratio Measurements,Segmented Neutrophils/Leukocytes;NEUTSGLE,Quantitative,The determination of the ratio of segmented neutrophils compared to leukocytes present in a sample. The measurement may be expressed as a ratio or percentage.,3,Hematology Test (C49286); Blood Cell Count (C28133); Blood Cell Count Ratio Measurement (C67208); Segmented Neutrophil to Leukocyte Ratio Measurement (C82045),4
Sentinel Lymph Node Biopsy,C15667,Sentinel Lymph Node Biopsy (C15667),C51900,Diagnostic Procedures;Procedures;Biopsies;Breast Cancer Diagnostic Procedures;Breast Cancer TAUG,SLNB;SNB;Sentinel Node Biopsy;Sentinel node biopsy alone,Nominal,"Surgical removal and examination of the sentinel node, the lymph node which is first in receiving the lymphatic drainage of a specified anatomic location and is most likely to be affected by the lymphatic spread of cancer.",3,Diagnostic Procedure (C18020); Biopsy (C15189); Lymph Node Biopsy (C51900); Sentinel Lymph Node Biopsy (C15667),11
Sequence Rearrangement,C189439,Sequence Rearrangement (C189439),C17248,Genomic Findings;Genetic Variation,SEQREAR,Quantitative;Nominal,"Any product of a process affecting a nucleic acid sequence that results in the gain, loss, inversion, or translocation of nucleic acid.",1,Genetic Variation (C17248); Sequence Rearrangement (C189439),15
Serum HCG Measurement,C73495,Serum HCG Measurement (C73495),C147128,Laboratory Tests;Chemistry Tests;Hormone Measurements;Choriogonadotropin Measurements;HCG Measurements,Serum Pregnancy Test;Serum Human Chorionic Gonadotropin;Serum HCG,Quantitative,A quantitative measurement of the amount of human chorionic gonadotropin present in a sample of serum.,1,Choriogonadotropin Measurement (C147128); Serum HCG Measurement (C73495),3
Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement,C171439,Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement (C171439),C171532,Laboratory Tests;Microbiology Tests;Virology Tests;COVID-19 Tests;SARS-CoV-2 Tests,SARS-CoV-2 Antibody Detection;SARS-CoV-2 Antibody Test;COVID-19 Antibody Test;COVID-19 Antibody Detection;SAR2AB,Quantitative;Ordinal,The determination of the amount of severe acute respiratory syndrome coronavirus 2 antibody in a sample.,3,Microbiology Test (C49188); Coronaviridae Measurement (C171456); Severe Acute Respiratory Syndrome Coronavirus 2 Measurement (C171532); Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement (C171439),4
Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement (C171532),C171456,Laboratory Tests;Microbiology Tests;Virology Tests;COVID-19 Tests;SARS-CoV-2 Tests,SARSCOV2;SARS-CoV-2 Infection;COVID-19 Infection,Ordinal,The determination of the amount of severe acute respiratory syndrome coronavirus 2 in a sample.,2,Microbiology Test (C49188); Coronaviridae Measurement (C171456); Severe Acute Respiratory Syndrome Coronavirus 2 Measurement (C171532),6
Sex,C28421,Sex (C28421),,Demographic Data;Demographics;Personal Attribute,,Nominal,"An arbitrary categorization of individuals based on the assemblage of physical properties related to reproduction, and commonly associated with the designation of such categories as female and male. This designation is based on a combination of observable information from organ inventories, morphological assessments, hormone assessments, genetic testing, observed primary and secondary sex characteristics, menstrual status, and/or obstetric history. Current sex designation may or may not be the same as an individual's sex assigned or reported at birth. IMPORTANT NOTICE: The NCI Thesaurus contains biomedical terminologies that NCI does not own or control. This concept contains gender-related content that does not comply with Executive Order 14168.",0,Sex (C28421),2
Short Variation Assessment,C181334,Short Variation Assessment (C181334),C18302,Genomics Findings;Genetic Variation Analysis,SHRTVAR;Short Variation,Quantitative;Nominal,"An assessment of the variability in a short sequence of nucleotides (generally defined as 50 base pairs or less), when compared to a reference sequence.",1,Genetic Variation Analysis (C18302); Short Variation Assessment (C181334),14
Single Beat P Wave Duration,C117776,Single Beat P Wave Duration (C117776),C62085,Electrocardiogram Findings,"P Wave Duration, Single Beat;Single Beat P Wave Duration;PWDURSB",Quantitative,An electrocardiographic interval measured from the onset of the P wave to the offset of the P wave of a single beat utilizing one or more leads. (CDISC),1,ECG Measurement (C62085); Single Beat P Wave Duration (C117776),9
Single Beat PR Interval,C117774,Single Beat PR Interval (C117774),C62085,Electrocardiogram Findings,"Single Beat PR Interval;PQ Interval, Single Beat;PQSB;PR Interval, Single Beat;PR Interval, Single Beat;PRSB",Quantitative,An electrocardiographic interval measured from the onset of the P wave to the onset of the QRS complex of a single beat utilizing one or more leads. (CDISC),1,ECG Measurement (C62085); Single Beat PR Interval (C117774),9
Single Beat QRS Duration,C117780,Single Beat QRS Duration (C117780),C62085,Electrocardiogram Findings,"QRS Duration, Single Beat;Single Beat QRS Duration;QRSSB",Quantitative,An electrocardiographic interval measured from the onset of the QRS complex to the offset of the QRS complex of a single beat utilizing one or more leads. (CDISC),1,ECG Measurement (C62085); Single Beat QRS Duration (C117780),9
Single Beat QT Interval,C117788,Single Beat QT Interval (C117788),C62085,Electrocardiogram Findings,"QT Interval, Single Beat;Single Beat QT Interval;QTSB",Quantitative,An electrocardiographic interval measured from the onset of the QRS complex to the offset of the T wave of a single beat utilizing one or more leads. (CDISC),1,ECG Measurement (C62085); Single Beat QT Interval (C117788),9
Single Beat QTCB Interval,C117785,Single Beat QTCB Interval (C117785),C62085,Electrocardiogram Findings,"QTcB Interval, Single Beat;Single Beat QTCB Interval;QTCBSB",Quantitative,A QT single beat interval corrected for heart rate using Bazett's formula.,1,ECG Measurement (C62085); Single Beat QTCB Interval (C117785),9
Single Beat QTCF Interval,C117787,Single Beat QTCF Interval (C117787),C62085,Electrocardiogram Findings,"QTcF Interval, Single Beat;QTCFSB;Single Beat QTCF Interval",Quantitative,A QT single beat interval corrected for heart rate using Fridericia's formula.,1,ECG Measurement (C62085); Single Beat QTCF Interval (C117787),9
Single Measurement PP Interval,C117772,Single Measurement PP Interval (C117772),C62085,Electrocardiogram Findings,"PP Interval, Single Measurement;Single Measurement PP Interval;PPSM",Quantitative,An electrocardiographic measurement of the interval between the onsets of two consecutive P waves. (CDISC),1,ECG Measurement (C62085); Single Measurement PP Interval (C117772),9
Single Nucleotide Variation Assessment,C181331,Single Nucleotide Variation Assessment (C181331),C18302,Genomics Findings;Genetic Variation Analysis,SNV;Single Nucleotide Variation,Quantitative;Nominal,"An assessment of the variability in a nucleotide found within a specified position of the genome, when compared to a reference nucleotide.",1,Genetic Variation Analysis (C18302); Single Nucleotide Variation Assessment (C181331),19
Sinus Node Rhythm and Arrhythmia ECG Assessment,C111312,Sinus Node Rhythm and Arrhythmia ECG Assessment (C111312),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,SNRARRY;Sinus Node Rhythms and Arrhythmias,Nominal,An electrocardiographic assessment of the typical and atypical cardiac rhythms originating from the sinoatrial node.,1,Electrocardiogram Test (C83146); Sinus Node Rhythm and Arrhythmia ECG Assessment (C111312),7
Skene's Gland Abnormality Indicator,C154879,Skene's Gland Abnormality Indicator (C154879),C93491,Reproductive Findings;Clinical Findings Indicator;Indicator,SKGLAIND,Ordinal,An indication as to whether the Skene's gland is abnormal.,1,Abnormal Indicator (C93491); Skene's Gland Abnormality Indicator (C154879),2
Socioeconomic Factors,C17468,Socioeconomic Factors (C17468),,Subject Characteristics;Social Circumstances,Socioeconomic Status,,"Characteristics of a person such as education and occupation, used to describe the person's position in stratification systems, access to services, etc.",0,Socioeconomic Factors (C17468),0
Sodium Measurement,C64809,Sodium Measurement (C64809),C74946,Laboratory Tests;Chemistry Tests;Electrolyte Measurements,Sodium;NA,Quantitative,A quantitative measurement of the amount of sodium present in a sample.,2,Chemistry Test (C49237); Electrolyte Measurement (C74946); Sodium Measurement (C64809),4
Solicited Adverse Event,C179175,Solicited Adverse Event (C179175),C41331,Events;Reported Events;Adverse Events,Adverse Event,Nominal,"An adverse event that is reported by a healthcare professional, consumer, or patient through an organized data collection system.",1,Adverse Event (C41331); Solicited Adverse Event (C179175),26
Solicited Medical History,C200145,Solicited Medical History (C200145),,Reported Events;Medical History Events;Medical Conditions;Presenting Conditions,Medical History;Medical History Collection,Nominal,"Information about an individual's personal medical history that is reported by a healthcare professional, consumer, or patient through an organized data collection system.",0,Solicited Medical History (C200145),9
Soluble Interleukin-6 Receptor Subunit Alpha Measurement,C200249,Soluble Interleukin-6 Receptor Subunit Alpha Measurement (C200249),C64430,Laboratory Tests;Protein or Enzyme Measurements;Chemistry Tests,sIL-6RA Measurement;sIL6RA Measurement;Soluble IL-6RA Measurement;Soluble IL6RA Measurement,Quantitative;Ordinal,The determination of the amount of soluble interleukin 6 receptor subunit alpha present in a sample.,1,Protein or Enzyme Type Measurement (C64430); Soluble Interleukin-6 Receptor Subunit Alpha Measurement (C200249),3
Source,C25683,Source (C25683),,Source,,,Where something is available or from where it originates.,0,Source (C25683),0
Specific Gravity,C64832,Specific Gravity (C64832),C60819,Laboratory Tests;Urinalysis;Assay,SPGRAV,Quantitative,The density (mass per unit volume) of any material divided by that of water at a standard temperature.,1,Assay (C60819); Specific Gravity (C64832),3
Specimen Isolation,C128947,Specimen Isolation (C128947),,Biospecimen Events,Isolating;Isolated,Nominal,The act of separating a sub-component from the original collected specimen.,0,Specimen Isolation (C128947),6
Start Date,C68616,Start Date (C68616),,Date,Starting Date,Temporal,The calendar date on which something is to start or did start.,0,Start Date (C68616),0
Steroid Use Status,C135483,Steroid Use Status (C135483),C83430,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS;RANO;iRANO,STRUSTAT,Ordinal,An assessment of steroid usage as a condition of disease response to therapy.,1,Substance Use Status (C83430); Steroid Use Status (C135483),5
Stillbirth Indicator,C122194,Stillbirth Indicator (C122194),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,STILBIND,Ordinal,Specifies whether any pregnancies resulted in stillbirths.,1,Indicator (C25180); Stillbirth Indicator (C122194),2
Stroke Type,C119579,Stroke Type (C119579),C35552,Findings About Cardiovascular Events;Cardiovascular System Finding,STROKTYP,Nominal,A classification or description of a stroke.,1,Cardiovascular System Finding (C35552); Stroke Type (C119579),6
Study Product Administration,C177924,Study Product Administration (C177924),,Exposure Reported Name of Treatment,Exposure;Study Treatment Administration,Nominal,"The act of the dispensing, applying, or tendering a study product to the participant.",0,Study Product Administration (C177924),15
Study Site Transfer,C186208,Study Site Transfer (C186208),C150824,Subject Disposition;Disposition Events;Non-Protocol Disposition Events;Other Events,Site Transfer;Study Subject Site Transfer,Nominal,The study subject has been assigned to a different study site.,1,Non-Protocol Disposition Event (C150824); Study Site Transfer (C186208),5
Study Terminated By Sponsor,C49632,Study Terminated By Sponsor (C49632),,Subject Disposition;Protocol Disposition Events,,Nominal,An indication that a clinical study was stopped by its sponsor.,0,Study Terminated By Sponsor (C49632),5
Subject Age,C69260,Subject Age (C69260),C25150,Demographic Data;Demographics;Personal Attribute;Age,Age,Quantitative,The age of a person who is the subject in a study.,1,Age (C25150); Subject Age (C69260),3
Subject Currently Breastfeeding a Child Indicator,C189360,Subject Currently Breastfeeding a Child Indicator (C189360),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,SCBFCIND;Subj Currently Breastfeeding a Child Ind,Ordinal,An indication as to whether the individual is currently breastfeeding a child.,1,Indicator (C25180); Subject Currently Breastfeeding a Child Indicator (C189360),2
Subject Removed at Sponsor Request,C161410,Subject Removed at Sponsor Request (C161410),,Subject Disposition;Protocol Disposition Events,Sponsor Request,Nominal,An indication that the study subject was removed from the study at the sponsor's request.,0,Subject Removed at Sponsor Request (C161410),5
Subject is Randomized,C114209,Subject is Randomized (C114209),,Subject Disposition;Protocol Milestones,Randomized,Nominal,A status indication that a subject is already assigned to an arm of a clinical trial by chance.,0,Subject is Randomized (C114209),5
Substance Use Status,C83430,Substance Use Status (C83430),,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS,,,A term used to describe the state or condition of substance use data.,0,Substance Use Status (C83430),0
Sudden Death Indicator,C174284,Sudden Death Indicator (C174284),C93546,Death Diagnosis and Details;Death Indicator,SDTHIND,Ordinal,An indication as to whether death was unexpected or occurred without warning.,1,Death Indicator (C93546); Sudden Death Indicator (C174284),2
Supraventricular Arrhythmia ECG Assessment,C111320,Supraventricular Arrhythmia ECG Assessment (C111320),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,SPRARRY;Supraventricular Arrhythmias,Nominal,"An electrocardiographic assessment of the atypical cardiac rhythms originating in the atrium, AV node or AV junction.",1,Electrocardiogram Test (C83146); Supraventricular Arrhythmia ECG Assessment (C111320),7
Supraventricular Tachyarrhythmia ECG Assessment,C111321,Supraventricular Tachyarrhythmia ECG Assessment (C111321),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,SPRTARRY;Supraventricular Tachyarrhythmias,Nominal,An electrocardiographic assessment of the abnormally fast cardiac rhythms originating above the ventricles.,1,Electrocardiogram Test (C83146); Supraventricular Tachyarrhythmia ECG Assessment (C111321),7
Surgical Damage Indicator,C179824,Surgical Damage Indicator (C179824),C25180,Clinical Findings Indicator;Indicator;Urinary System Findings,SGDMGIND;Surgical Damage Indicator,Ordinal,An indication as to whether damage occurred related to a surgical procedure.,1,Indicator (C25180); Surgical Damage Indicator (C179824),6
Surgical Margins Status,C123560,Surgical Margins Status (C123560),C125581,Oncology Standards;Tumor Results;Pathology Results;Breast Cancer TAUG,Margin Status;SGMGSTAT,Ordinal,The determination of the presence of actual or potential neoplastic tissue which has been left outside the boundary of a resected specimen within the patient.,1,Pathology Result (C125581); Surgical Margins Status (C123560),6
Symptom,C4876,Symptom (C4876),,Symptom,,,Subjective evidence of disease perceived by the patient.,0,Symptom (C4876),0
Symptom Indicator,C119241,Symptom Indicator (C119241),,Indicator,,,An indication as to whether the subject had symptoms related to the clinical event of interest.,0,Symptom Indicator (C119241),0
Systolic Blood Pressure,C25298,Systolic Blood Pressure (C25298),C54706,Vital Signs,SYSBP,Quantitative,The maximum pressure exerted into the systemic arterial circulation during the contraction of the left ventricle of the heart.,2,Vital Signs Measurement (C49672); Blood Pressure (C54706); Systolic Blood Pressure (C25298),7
T-Lymphocyte Count,C122157,T-Lymphocyte Count (C122157),C51949,Laboratory Tests;Hematology Tests;Blood Cell Counts;White Blood Cell Counts,T-Cell Lymphocytes;T-Cells;T-Lymphocytes,Quantitative,The determination of the amount of T-lymphocytes in a biological specimen.,4,Hematology Test (C49286); Blood Cell Count (C28133); Leukocyte Count (C51948); Lymphocyte Count (C51949); T-Lymphocyte Count (C122157),4
T-Score,C120401,T-Score (C120401),,Musculoskeletal Finding;T-Score,,,"A method for converting an individual score into a standard form. While similar to a z-score, t-score is used when the conversion is made without knowledge of the population standard deviation and mean.",0,T-Score (C120401),0
TTS Acceptability Survey,NEW_LZZT,TTS Acceptability Survey (NEW_LZZT),,Questionnaires;Surveys;Informational Interventions,,,A survey to assess a caregiver's response about the acceptability of using a transdermal patch to treat Alzheimer's patients.,0,TTS Acceptability Survey (NEW_LZZT),0
TTS Acceptability Survey -  Patch Acceptability,NEW_LZZT4,TTS Acceptability Survey -  Patch Acceptability (NEW_LZZT4),NEW_LZZT,Questionnaires;Surveys;Acceptability Surveys,,Ordinal,A survey question to assess acceptability of using a transdermal patch compared to oral medication,1,TTS Acceptability Survey (NEW_LZZT); TTS Acceptability Survey -  Patch Acceptability (NEW_LZZT4),3
TTS Acceptability Survey -  Patch Appearance,NEW_LZZT1,TTS Acceptability Survey -  Patch Appearance (NEW_LZZT1),NEW_LZZT,Questionnaires;Surveys;Acceptability Surveys,,Ordinal,A survey question to assess acceptability of the appearance of a transdermal patch,1,TTS Acceptability Survey (NEW_LZZT); TTS Acceptability Survey -  Patch Appearance (NEW_LZZT1),3
TTS Acceptability Survey -  Patch Durability,NEW_LZZT3,TTS Acceptability Survey -  Patch Durability (NEW_LZZT3),NEW_LZZT,Questionnaires;Surveys;Acceptability Surveys,,Ordinal,A survey question to assess acceptability of the durability of a transdermal patch,1,TTS Acceptability Survey (NEW_LZZT); TTS Acceptability Survey -  Patch Durability (NEW_LZZT3),3
TTS Acceptability Survey -  Patch Size,NEW_LZZT2,TTS Acceptability Survey -  Patch Size (NEW_LZZT2),NEW_LZZT,Questionnaires;Surveys;Acceptability Surveys,,Ordinal,A survey question to assess acceptability of the size of a transdermal patch,1,TTS Acceptability Survey (NEW_LZZT); TTS Acceptability Survey -  Patch Size (NEW_LZZT2),3
Target Indicator,C178053,Target Indicator (C178053),C25180,Oncology Standards;Tumor/Lesion Identification;TU,TIND,Nominal,"An indication as to whether a target tumor, lesion, or site of disease is present.",1,Indicator (C25180); Target Indicator (C178053),4
Tenderness Indicator,C127775,Tenderness Indicator (C127775),C119241,Reproductive Findings;Clinical Findings Indicator;Indicator,TNDRIND,Ordinal,An indicator as to whether the subject has symptoms of tenderness.,1,Symptom Indicator (C119241); Tenderness Indicator (C127775),4
Term Pregnancy Category,C176361,Term Pregnancy Category (C176361),C92720,Reproductive Findings,TRMPGCAT,Nominal,A classification of the gestation duration of the pregnancy at the time of infant birth.,1,Pregnancy Finding (C92720); Term Pregnancy Category (C176361),2
Thawed Specimen,C158280,Thawed Specimen (C158280),,Biospecimen Events,Thawing;Thawed,Nominal,A specimen that has changed from a frozen to a liquid or semi-liquid state.,0,Thawed Specimen (C158280),6
Thelarche Age,C189361,Thelarche Age (C189361),C69217,Reproductive Findings;Age,THLARAGE,Quantitative,The age at onset of breast development.,1,Age Started (C69217); Thelarche Age (C189361),3
Therapeutic Procedure,C49236,Therapeutic Procedure (C49236),,Oncology Standards;Therapeutic Procedure;Radiation Therapy,,,"Medical care intended to treat or cure a condition or lessen its symptoms. This includes the administration of drugs, surgical procedures, physical or psychotherapy, or the use of therapeutic devices.",0,Therapeutic Procedure (C49236),0
Thickness,C41145,Thickness (C41145),,Reproductive Findings;Nervous System Findings;Biospecimen Findings;Microscopic Findings;Ophthalmic Findings,THICK,Quantitative,"The dimension between two surfaces of an object, usually the smallest dimension as opposed to the width or the length: also, viscous consistency.",0,Thickness (C41145),3
Thyrotropin Measurement,C64813,Thyrotropin Measurement (C64813),C75385,Laboratory Tests;Protein or Riboprotein Complexes,TSH;Thyrotropin,Quantitative;Ordinal,A quantitative measurement of the amount of thyrotropin present in a sample.,2,Hormone Measurement (C74742); Peptide Hormone Measurement (C75385); Thyrotropin Measurement (C64813),4
Tissue Culture,C17201,Tissue Culture (C17201),,Biospecimen Events,Culturing;Cultured,Nominal,"Originally the maintenance and growth of pieces of explanted tissue (plant or animal) in culture away from the source organism. Now usually refers to the (much more frequently used) technique of cell culture, using cells dispersed from tissues or distant descendants of such cells.",0,Tissue Culture (C17201),6
Total Bilirubin Measurement,C38037,Total Bilirubin Measurement (C38037),C74954,Laboratory Tests;Chemistry Tests;Liver Function Tests,Bilirubin;Total Bilirubin Level,Quantitative;Ordinal,"The measurement of the total amount of bilirubin present in a particular substrate. The substrate most often tested is blood, but other fluids extracted from the body may be used periodically depending on the purpose of the test.",2,Chemistry Test (C49237); Liver Function Test (C74954); Total Bilirubin Measurement (C38037),4
Total Number,C127787,Total Number (C127787),,Number,,,The determination of the amount of total number of entities.,0,Total Number (C127787),0
Total Number of Sexual Partners,C181525,Total Number of Sexual Partners (C181525),C127787,Reproductive Findings,TSXPARTN,Quantitative,The total count of all sexual partners.,1,Total Number (C127787); Total Number of Sexual Partners (C181525),2
Total Protein Measurement,C64858,Total Protein Measurement (C64858),C49237,Laboratory Tests;Chemistry Tests;Protein Measurements,Protein,Quantitative;Ordinal;Nominal,A quantitative measurement of the amount of total protein present in a sample.,1,Chemistry Test (C49237); Total Protein Measurement (C64858),4
Transcription,C17208,Transcription (C17208),C28614,Genomic Findings;Gene Expression Process;Transcription Process,TRNSCPTN;RNA Expression;Genetic Transcription;Transcriptional,Quantitative;Ordinal,"A genetic process in which single-stranded RNA with base sequence complementary to a region of plus strand DNA is synthesized by DNA-dependent RNA polymerases. Following the binding of RNA polymerase on DNA promoter regions, the RNA product is synthesized in a 5' to 3' direction, elongating RNA along the DNA strand as the polymerase proceeds, accompanied by unwinding and rewinding of the DNA template.",2,Gene Expression Process (C21049); Transcription Process (C28614); Transcription (C17208),14
Transcription Process,C28614,Transcription Process (C28614),C21049,Genomic Findings;Gene Expression Process;Transcription Process,,,A Transcription Process is any cellular event or activity directly involved in the synthesis a nascent RNA transcript.,1,Gene Expression Process (C21049); Transcription Process (C28614),0
Treponema pallidum Antibody Measurement,C132388,Treponema pallidum Antibody Measurement (C132388),C210010,Laboratory Tests;Microbiology Tests;Immunology Tests;Antibody Measurements,TPLAB;Treponema pallidum Antibody;Syphilis Antibody,Quantitative;Ordinal,The determination of the amount of Treponema pallidum antibody in a biological sample.,1,Antibody Measurement (C210010); Treponema pallidum Antibody Measurement (C132388),4
Treponema pallidum DNA Measurement,C198341,Treponema pallidum DNA Measurement (C198341),C184647,Laboratory Tests;Microbiology Tests;Immunology Tests,TPADNA;Syphilis DNA,Ordinal,The determination of the amount of Treponema pallidum DNA present in a sample.,3,Microbiology Test (C49188); Gram Negative Bacteria Measurement (C154812); Treponema pallidum Measurement (C184647); Treponema pallidum DNA Measurement (C198341),4
