bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
Single Beat P Wave Duration,C117776,Single Beat P Wave Duration (C117776),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"P Wave Duration, Single Beat;Single Beat P Wave Duration;PWDURSB",Quantitative,An electrocardiographic interval measured from the onset of the P wave to the offset of the P wave of a single beat utilizing one or more leads. (CDISC),1,ECG Measurement (C62085); Single Beat P Wave Duration (C117776),9
Single Beat PR Interval,C117774,Single Beat PR Interval (C117774),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"Single Beat PR Interval;PQ Interval, Single Beat;PQSB;PR Interval, Single Beat;PR Interval, Single Beat;PRSB",Quantitative,An electrocardiographic interval measured from the onset of the P wave to the onset of the QRS complex of a single beat utilizing one or more leads. (CDISC),1,ECG Measurement (C62085); Single Beat PR Interval (C117774),9
Single Beat QRS Duration,C117780,Single Beat QRS Duration (C117780),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"QRS Duration, Single Beat;Single Beat QRS Duration;QRSSB",Quantitative,An electrocardiographic interval measured from the onset of the QRS complex to the offset of the QRS complex of a single beat utilizing one or more leads. (CDISC),1,ECG Measurement (C62085); Single Beat QRS Duration (C117780),9
Single Beat QT Interval,C117788,Single Beat QT Interval (C117788),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"QT Interval, Single Beat;Single Beat QT Interval;QTSB",Quantitative,An electrocardiographic interval measured from the onset of the QRS complex to the offset of the T wave of a single beat utilizing one or more leads. (CDISC),1,ECG Measurement (C62085); Single Beat QT Interval (C117788),9
Single Beat QTCB Interval,C117785,Single Beat QTCB Interval (C117785),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"QTcB Interval, Single Beat;Single Beat QTCB Interval;QTCBSB",Quantitative,A QT single beat interval corrected for heart rate using Bazett's formula.,1,ECG Measurement (C62085); Single Beat QTCB Interval (C117785),9
Single Beat QTCF Interval,C117787,Single Beat QTCF Interval (C117787),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"QTcF Interval, Single Beat;QTCFSB;Single Beat QTCF Interval",Quantitative,A QT single beat interval corrected for heart rate using Fridericia's formula.,1,ECG Measurement (C62085); Single Beat QTCF Interval (C117787),9
Single Measurement PP Interval,C117772,Single Measurement PP Interval (C117772),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"PP Interval, Single Measurement;Single Measurement PP Interval;PPSM",Quantitative,An electrocardiographic measurement of the interval between the onsets of two consecutive P waves. (CDISC),1,ECG Measurement (C62085); Single Measurement PP Interval (C117772),9
Single Nucleotide Variation Assessment,C181331,Single Nucleotide Variation Assessment (C181331),C18302,Genomics Findings;Genetic Variation Analysis,SNV;Single Nucleotide Variation,Quantitative;Nominal,"An assessment of the variability in a nucleotide found within a specified position of the genome, when compared to a reference nucleotide.",1,Genetic Variation Analysis (C18302); Single Nucleotide Variation Assessment (C181331),20
Single Site European Union State Trial Indicator,C127800,Single Site European Union State Trial Indicator (C127800),C25180,Trial Summary,Single Site EU State Trial Indicator;SSEUTIND,Nominal,An indication as to whether the clinical study is being conducted at only one site within the European Union member state concerned by the application.,1,Indicator (C25180); Single Site European Union State Trial Indicator (C127800),6
Sinus Node Rhythm and Arrhythmia ECG Assessment,C111312,Sinus Node Rhythm and Arrhythmia ECG Assessment (C111312),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,SNRARRY;Sinus Node Rhythms and Arrhythmias,Nominal,An electrocardiographic assessment of the typical and atypical cardiac rhythms originating from the sinoatrial node.,1,Electrocardiogram Test (C83146); Sinus Node Rhythm and Arrhythmia ECG Assessment (C111312),7
Skeletal Examination,C124598,Skeletal Examination (C124598),,Musculoskeletal Finding;Skeletal Examination,,,An assessment of the bone and cartilage structures.,0,Skeletal Examination (C124598),0
Skeletal Muscle Mass Measurement,C178017,Skeletal Muscle Mass Measurement (C178017),C112025,Musculoskeletal Findings;Mass Measurements,SMMASS;Skeletal Muscle Mass,Quantitative,A measurement of the mass of all skeletal muscle in the body.,1,Mass Measurement (C112025); Skeletal Muscle Mass Measurement (C178017),6
Skene's Gland Abnormality Indicator,C154879,Skene's Gland Abnormality Indicator (C154879),C93491,Reproductive Findings;Clinical Findings Indicator;Indicator,SKGLAIND,Ordinal,An indication as to whether the Skene's gland is abnormal.,1,Abnormal Indicator (C93491); Skene's Gland Abnormality Indicator (C154879),2
Socioeconomic Factors,C17468,Socioeconomic Factors (C17468),,Subject Characteristics;Social Circumstances,Socioeconomic Status,,"Characteristics of a person such as education and occupation, used to describe the person's position in stratification systems, access to services, etc.",0,Socioeconomic Factors (C17468),0
Sodium Measurement,C64809,Sodium Measurement (C64809),C74946,Laboratory Tests;Chemistry Tests;Electrolyte Measurements,Sodium;NA,Quantitative,A quantitative measurement of the amount of sodium present in a sample.,2,Chemistry Test (C49237); Electrolyte Measurement (C74946); Sodium Measurement (C64809),5
Solicited Adverse Event,C179175,Solicited Adverse Event (C179175),C41331,Events;Reported Events;Adverse Events,Adverse Event,Nominal,"An adverse event that is reported by a healthcare professional, consumer, or patient through an organized data collection system.",1,Adverse Event (C41331); Solicited Adverse Event (C179175),30
Solicited Medical History,C200145,Solicited Medical History (C200145),,Reported Events;Medical History Events;Medical Conditions;Presenting Conditions,Medical History;Medical History Collection,Nominal,"Information about an individual's personal medical history that is reported by a healthcare professional, consumer, or patient through an organized data collection system.",0,Solicited Medical History (C200145),13
Soluble Interleukin-6 Receptor Subunit Alpha Measurement,C200249,Soluble Interleukin-6 Receptor Subunit Alpha Measurement (C200249),C64430,Laboratory Tests;Protein or Enzyme Measurements;Chemistry Tests,sIL-6RA Measurement;sIL6RA Measurement;Soluble IL-6RA Measurement;Soluble IL6RA Measurement,Quantitative;Ordinal,The determination of the amount of soluble interleukin 6 receptor subunit alpha present in a sample.,1,Protein or Enzyme Type Measurement (C64430); Soluble Interleukin-6 Receptor Subunit Alpha Measurement (C200249),4
Source,C25683,Source (C25683),,Source,,,Where something is available or from where it originates.,0,Source (C25683),0
Specific Gravity,C64832,Specific Gravity (C64832),C60819,Laboratory Tests;Urinalysis;Assay,SPGRAV,Quantitative,The density (mass per unit volume) of any material divided by that of water at a standard temperature.,1,Assay (C60819); Specific Gravity (C64832),4
Specimen Isolation,C128947,Specimen Isolation (C128947),,Biospecimen Events,Isolating;Isolated,Nominal,The act of separating a sub-component from the original collected specimen.,0,Specimen Isolation (C128947),6
Sponsor,C48355,Sponsor (C48355),,Clinical Trial Attribute;Trial Summary,Applicant,,A person or organization that supports or champions something.,0,Sponsor (C48355),0
Sponsor Commercial Status,C127789,Sponsor Commercial Status (C127789),C25688,Trial Summary,CMSPSTAT;Commercial Sponsor Status,Nominal,The state or condition of the sponsor as it pertains to whether the sponsor is considered a commercial entity.,1,Status (C25688); Sponsor Commercial Status (C127789),6
Sponsor Study Reference Identifier,C135009,Sponsor Study Reference Identifier (C135009),C25364,Trial Summary,Sponsor's Study Reference ID;SPREFID,Nominal,The reference identifier that is assigned by the sponsor and by which the study is known to the sponsor.,1,Identifier (C25364); Sponsor Study Reference Identifier (C135009),3
Stable Disease Minimum Duration,C98783,Stable Disease Minimum Duration (C98783),C25330,Trial Summary,SDMDUR,Temporal,The minimum amount of time required to meet the definition of stable disease.,1,Duration (C25330); Stable Disease Minimum Duration (C98783),4
Start Date,C68616,Start Date (C68616),,Clinical Trial Attribute;Trial Summary;Date,STDAT;Start;Starting Date,,The calendar date on which something is to start or did start.,0,Start Date (C68616),0
Status,C25688,Status (C25688),,Clinical Trial Attribute;Trial Summary,,,A condition or state at a particular time.,0,Status (C25688),0
Steroid Use Status,C135483,Steroid Use Status (C135483),C83430,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS;RANO;iRANO,STRUSTAT,Ordinal,An assessment of steroid usage as a condition of disease response to therapy.,1,Substance Use Status (C83430); Steroid Use Status (C135483),5
Stillbirth Indicator,C122194,Stillbirth Indicator (C122194),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,STILBIND,Ordinal,Specifies whether any pregnancies resulted in stillbirths.,1,Indicator (C25180); Stillbirth Indicator (C122194),2
Stratification Factors,C16153,Stratification Factors (C16153),C15787,Trial Summary,STRATFCT;Stratification Factor,Nominal,Selected pre-treatment factors by which patients are segregated to assure equal balance of these factors before randomization to the intervention arms of a clinical protocol.,1,Clinical Trials Design (C15787); Stratification Factors (C16153),3
Stroke Type,C119579,Stroke Type (C119579),C35552,Findings About Cardiovascular Events;Cardiovascular System Finding,STROKTYP,Nominal,A classification or description of a stroke.,1,Cardiovascular System Finding (C35552); Stroke Type (C119579),6
Study Contact E-mail Address,C176375,Study Contact E-mail Address (C176375),C42775,Trial Summary,CONEMAIL;Contact E-Mail Address,Nominal,A text string identifier for a location to which e-mail for the study contact can be delivered.,1,E-mail Address (C42775); Study Contact E-mail Address (C176375),3
Study Contact Name,C176373,Study Contact Name (C176373),C176230,Trial Summary,CONNAME;Contact Name,Nominal,A non-unique textual identifier for the study contact.,1,Contact Name (C176230); Study Contact Name (C176373),3
Study Contact Postal Address,C176376,Study Contact Postal Address (C176376),C70946,Trial Summary,CONMAIL;Contact Mailing Address;Study Contact Mailing Address,Nominal,A physical location used by a study contact for the purpose of receiving postal mail deliveries.,1,Postal Address (C70946); Study Contact Postal Address (C176376),3
Study Contact Role,C176372,Study Contact Role (C176372),C142438,Trial Summary,CONROLE;Contact Role,Nominal,A title that describes the function of a study contact within their organization.,1,Clinical Study Functional Role (C142438); Study Contact Role (C176372),6
Study Contact Telephone Number,C176374,Study Contact Telephone Number (C176374),C40978,Trial Summary,CONPHONE;Contact Phone Number,Nominal,A sequence of decimal digits (0-9) that is used for identifying a destination telephone line or other device in a telephone network that is used by the study contact.,1,Telephone Number (C40978); Study Contact Telephone Number (C176374),3
Study Data Tabulation Model Implementation Guide Version,C156604,Study Data Tabulation Model Implementation Guide Version (C156604),C25714,Clinical Trial Attribute;Trial Summary,SDTIGVER;SDTM IG Version;SDTM Implementation Guide Version;SDTMIG Version,Nominal,The version of the CDISC Study Data Tabulation Model implementation guide that is being used in the study submission.,1,Version (C25714); Study Data Tabulation Model Implementation Guide Version (C156604),6
Study Data Tabulation Model Version,C156605,Study Data Tabulation Model Version (C156605),C25714,Trial Summary,SDTM Version;SDTMVER,Nominal,The version of the CDISC Study Data Tabulation Model that is being used in the study submission.,1,Version (C25714); Study Data Tabulation Model Version (C156605),6
Study Design,C15320,Study Design (C15320),,Clinical Trial Attribute;Trial Summary,Experiment Design;Experimental Design;Research Design,,"A plan detailing how a study will be performed in order to represent the phenomenon under examination, to answer the research questions that have been asked, and defining the methods of data analysis. Study design is driven by research hypothesis being posed, study subject/population/sample available, logistics/resources: technology, support, networking, collaborative support, etc.",0,Study Design (C15320),0
Study Population Description,C70834,Study Population Description (C70834),,Clinical Trial Attribute;Trial Summary,Study Design Population Description;Description of Study Population,,"A textual description of the target study population which contains precisely defined characteristics of potential participants. This includes inclusion and exclusion criteria, the number of potential participants, conditions of recruitment and sample structure, information on vulnerable population(s) involvement in the study (if applicable).  Other available appropriate characteristics of the population from which study subjects will be recruited and to which the study results could be reasonably generalized is considered noteworthy.",0,Study Population Description (C70834),0
Study Product Administration,C177924,Study Product Administration (C177924),,Exposure Reported Name of Treatment,Exposure;Study Treatment Administration,Nominal,"The act of the dispensing, applying, or tendering a study product to the participant.",0,Study Product Administration (C177924),15
Study Protocol Uniform Resource Locator,C127801,Study Protocol Uniform Resource Locator (C127801),C42743,Trial Summary,URL Related to Study;URLSTDY,Nominal,The uniform resource locator for a clinical study protocol.,1,Uniform Resource Locator (C42743); Study Protocol Uniform Resource Locator (C127801),3
Study Protocol Uniform Resource Locator Description,C127802,Study Protocol Uniform Resource Locator Description (C127802),C25365,Trial Summary,URL Related to Study Description;URLSTDYD,Nominal,A textual description for the uniform resource locator of a clinical study protocol.,1,Description (C25365); Study Protocol Uniform Resource Locator Description (C127802),3
Study Saved as XML Indicator,C127798,Study Saved as XML Indicator (C127798),C25180,Trial Summary,Request for XML Copy of Study Indicator;RXMLCIND,Nominal,An indication as to whether the data submitted to EudraCT should be saved to EudraCT as an XML file.,1,Indicator (C25180); Study Saved as XML Indicator (C127798),6
Study Site Transfer,C186208,Study Site Transfer (C186208),C150824,Subject Disposition;Disposition Events;Non-Protocol Disposition Events;Other Events,Site Transfer;Study Subject Site Transfer,Nominal,The study subject has been assigned to a different study site.,1,Non-Protocol Disposition Event (C150824); Study Site Transfer (C186208),5
Study Start Date,C69208,Study Start Date (C69208),C68616,Trial Summary,study start date;SSTDTC;Study Date,Temporal,The date on which a study began.,1,Start Date (C68616); Study Start Date (C69208),4
Study Status,C171103,Study Status (C171103),,Clinical Trial Attribute;Trial Summary,,,The status of a study or trial.,0,Study Status (C171103),0
Study Stop Rule,C49698,Study Stop Rule (C49698),C70705,Trial Summary,STOPRULE;Study Stop Rules,Nominal,"The rule, regulation and/or condition that determines the point in time when a clinical trial will be terminated.",1,Component of Study Protocol (C70705); Study Stop Rule (C49698),3
Study Subject Group Characteristics,C49695,Study Subject Group Characteristics (C49695),,Clinical Trial Attribute;Trial Summary,,,Study Subject Group Characteristics,0,Study Subject Group Characteristics (C49695),0
Study Terminated By Sponsor,C49632,Study Terminated By Sponsor (C49632),,Subject Disposition;Protocol Disposition Events,,Nominal,An indication that a clinical study was stopped by its sponsor.,0,Study Terminated By Sponsor (C49632),5
Study Type,C142175,Study Type (C142175),C25284,Trial Summary,Study Type Classification;STYPE,Nominal,The nature of the investigation or the investigational use for which the study is being done.,1,Type (C25284); Study Type (C142175),6
Subject Age,C69260,Subject Age (C69260),C25150,Demographic Data;Demographics;Personal Attribute;Age,Age,Quantitative,The age of a person who is the subject in a study.,1,Age (C25150); Subject Age (C69260),3
Subject Currently Breastfeeding a Child Indicator,C189360,Subject Currently Breastfeeding a Child Indicator (C189360),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,SCBFCIND;Subj Currently Breastfeeding a Child Ind,Ordinal,An indication as to whether the individual is currently breastfeeding a child.,1,Indicator (C25180); Subject Currently Breastfeeding a Child Indicator (C189360),2
Subject Removed at Sponsor Request,C161410,Subject Removed at Sponsor Request (C161410),,Subject Disposition;Protocol Disposition Events,Sponsor Request,Nominal,An indication that the study subject was removed from the study at the sponsor's request.,0,Subject Removed at Sponsor Request (C161410),5
Subject is Randomized,C114209,Subject is Randomized (C114209),,Subject Disposition;Protocol Milestones,Randomized,Nominal,A status indication that a subject is already assigned to an arm of a clinical trial by chance.,0,Subject is Randomized (C114209),5
Substance Use Status,C83430,Substance Use Status (C83430),,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS,,,A term used to describe the state or condition of substance use data.,0,Substance Use Status (C83430),0
Substance Use Yes No Indicator,C219639,Substance Use Yes No Indicator (C219639),C82438,Event Occurrence Indicators;Substance Use,SUYN,Nominal,An indication of whether substance use has taken place.,1,Event Occurrence Indicator (C82438); Substance Use Yes No Indicator (C219639),2
Substudy Details,C126075,Substudy Details (C126075),C25365,Trial Summary,SSTDYDTL,Nominal,A textual description of the substudy.,1,Description (C25365); Substudy Details (C126075),3
Substudy Planned Indicator,C126076,Substudy Planned Indicator (C126076),C25180,Trial Summary,SSTDYIND,Nominal,An indication as to whether a study performed on a subgroup of subjects included in the original trial is planned to be included as part of the current study.,1,Indicator (C25180); Substudy Planned Indicator (C126076),6
Sudden Death Indicator,C174284,Sudden Death Indicator (C174284),C93546,Death Diagnosis and Details;Death Indicator,SDTHIND,Ordinal,An indication as to whether death was unexpected or occurred without warning.,1,Death Indicator (C93546); Sudden Death Indicator (C174284),2
Supraventricular Arrhythmia ECG Assessment,C111320,Supraventricular Arrhythmia ECG Assessment (C111320),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,SPRARRY;Supraventricular Arrhythmias,Nominal,"An electrocardiographic assessment of the atypical cardiac rhythms originating in the atrium, AV node or AV junction.",1,Electrocardiogram Test (C83146); Supraventricular Arrhythmia ECG Assessment (C111320),7
Supraventricular Tachyarrhythmia ECG Assessment,C111321,Supraventricular Tachyarrhythmia ECG Assessment (C111321),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,SPRTARRY;Supraventricular Tachyarrhythmias,Nominal,An electrocardiographic assessment of the abnormally fast cardiac rhythms originating above the ventricles.,1,Electrocardiogram Test (C83146); Supraventricular Tachyarrhythmia ECG Assessment (C111321),7
Surgical Damage Indicator,C179824,Surgical Damage Indicator (C179824),C25180,Clinical Findings Indicator;Indicator;Urinary System Findings,SGDMGIND;Surgical Damage Indicator,Ordinal,An indication as to whether damage occurred related to a surgical procedure.,1,Indicator (C25180); Surgical Damage Indicator (C179824),6
Surgical Margins Status,C123560,Surgical Margins Status (C123560),C125581,Tumor Results;Pathology Results,Margin Status;SGMGSTAT,Ordinal,The determination of the presence of actual or potential neoplastic tissue which has been left outside the boundary of a resected specimen within the patient.,1,Pathology Result (C125581); Surgical Margins Status (C123560),6
Swollen Indicator,C127774,Swollen Indicator (C127774),C119241,Musculoskeletal Finding;Symptom Indicator,SWLLIND,Ordinal,An indicator as to whether the subject has symptoms of swelling.,1,Symptom Indicator (C119241); Swollen Indicator (C127774),5
Symptom,C4876,Symptom (C4876),,Symptom,,,Subjective evidence of disease perceived by the patient.,0,Symptom (C4876),0
Symptom Indicator,C119241,Symptom Indicator (C119241),,Indicator,,,An indication as to whether the subject had symptoms related to the clinical event of interest.,0,Symptom Indicator (C119241),0
Systolic Blood Pressure,C25298,Systolic Blood Pressure (C25298),C54706,Vital Signs;Blood Pressure,SYSBP,Quantitative,The maximum pressure exerted into the systemic arterial circulation during the contraction of the left ventricle of the heart.,2,Vital Signs Measurement (C49672); Blood Pressure (C54706); Systolic Blood Pressure (C25298),7
T-Lymphocyte Count,C122157,T-Lymphocyte Count (C122157),C51949,Laboratory Tests;Hematology Tests;Blood Cell Counts;White Blood Cell Counts,T-Cell Lymphocytes;T-Cells;T-Lymphocytes,Quantitative,The determination of the amount of T-lymphocytes in a biological specimen.,4,Hematology Test (C49286); Blood Cell Count (C28133); Leukocyte Count (C51948); Lymphocyte Count (C51949); T-Lymphocyte Count (C122157),5
T-Score,C120401,T-Score (C120401),,Musculoskeletal Finding;T-Score,,,"A method for converting an individual score into a standard form. While similar to a z-score, t-score is used when the conversion is made without knowledge of the population standard deviation and mean.",0,T-Score (C120401),0
TTS Acceptability Survey,NEW_LZZT,TTS Acceptability Survey (NEW_LZZT),C91105,Questionnaires;Surveys;Acceptability Surveys,,,A survey question to assess acceptability of the transdermal patch,1,Clinical or Research Assessment Questionnaire (C91105); TTS Acceptability Survey (NEW_LZZT),3
TTS Acceptability Survey -  Patch Acceptability,NEW_LZZT4,TTS Acceptability Survey -  Patch Acceptability (NEW_LZZT4),NEW_LZZT,Questionnaires;Surveys;Acceptability Surveys,,Ordinal,A survey question to assess acceptability of using a transdermal patch compared to oral medication,2,Clinical or Research Assessment Questionnaire (C91105); TTS Acceptability Survey (NEW_LZZT); TTS Acceptability Survey -  Patch Acceptability (NEW_LZZT4),4
TTS Acceptability Survey -  Patch Appearance,NEW_LZZT1,TTS Acceptability Survey -  Patch Appearance (NEW_LZZT1),NEW_LZZT,Questionnaires;Surveys;Acceptability Surveys,,Ordinal,A survey question to assess acceptability of the appearance of a transdermal patch,2,Clinical or Research Assessment Questionnaire (C91105); TTS Acceptability Survey (NEW_LZZT); TTS Acceptability Survey -  Patch Appearance (NEW_LZZT1),4
TTS Acceptability Survey -  Patch Durability,NEW_LZZT3,TTS Acceptability Survey -  Patch Durability (NEW_LZZT3),NEW_LZZT,Questionnaires;Surveys;Acceptability Surveys,,Ordinal,A survey question to assess acceptability of the durability of a transdermal patch,2,Clinical or Research Assessment Questionnaire (C91105); TTS Acceptability Survey (NEW_LZZT); TTS Acceptability Survey -  Patch Durability (NEW_LZZT3),4
TTS Acceptability Survey -  Patch Size,NEW_LZZT2,TTS Acceptability Survey -  Patch Size (NEW_LZZT2),NEW_LZZT,Questionnaires;Surveys;Acceptability Surveys,,Ordinal,A survey question to assess acceptability of the size of a transdermal patch,2,Clinical or Research Assessment Questionnaire (C91105); TTS Acceptability Survey (NEW_LZZT); TTS Acceptability Survey -  Patch Size (NEW_LZZT2),4
Tanner Scale,C82394,Tanner Scale (C82394),,QRS;Clinical or Research Assessment Classification;Tanner Scale-Boy Clinical Classification Question;Tanner Scale Boy Version;TANN02;TANNER SCALE BOY;Tanner Scale-Boy;Tanner Scale-Girl Clinical Classification Question;Tanner Scale Girl Version;TANN01;TANNER SCALE GIRL;Tanner Scale Girl Version;Tanner Scale-Girl,,,"A scale of physical development in children, adolescents and adults based on external primary and secondary sex characteristics, such as the size of the breasts, genitalia, and development of pubic hair.",0,Tanner Scale (C82394),0
Tanner Scale Boy Version,C124703,Tanner Scale Boy Version (C124703),C82394,QRS;Clinical or Research Assessment Classification;Tanner Scale-Boy Clinical Classification Question;Tanner Scale Boy Version;TANN02;TANNER SCALE BOY;Tanner Scale-Boy,TANN02;TANNER SCALE BOY;Tanner Scale Boy Version;Tanner Scale-Boy,,"A standardized rating scale developed by Marshal and Tanner in 1970, which is a classification system used to measure physical development in children, adolescents and adults. The boy version of the tanner scale assesses the different stages of physical maturity based on testicular volume, genitalia growth and the development of pubic hair. This instrument has 5 stages.",1,Tanner Scale (C82394); Tanner Scale Boy Version (C124703),0
Tanner Scale Girl Version,C124704,Tanner Scale Girl Version (C124704),C82394,QRS;Clinical or Research Assessment Classification;Tanner Scale-Girl Clinical Classification Question;Tanner Scale Girl Version;TANN01;TANNER SCALE GIRL;Tanner Scale Girl Version;Tanner Scale-Girl,TANN01;TANNER SCALE GIRL;Tanner Scale-Girl,,"A standardized rating scale developed by Marshal and Tanner in 1969, which is a classification system used to measure physical development in children, adolescents and adults. The girl version of the tanner scale assesses the different stages of physical maturity based on breast development and the growth of pubic hair. This instrument has 5 stages.",1,Tanner Scale (C82394); Tanner Scale Girl Version (C124704),0
Tanner Scale-Boy - Genitalia Stages,C124716,Tanner Scale-Boy - Genitalia Stages (C124716),C124689,QRS;Clinical or Research Assessment Classification;Tanner Scale-Boy Clinical Classification Question;Tanner Scale Boy Version;TANN02;TANNER SCALE BOY;Tanner Scale-Boy,TANN02-Genitalia Stages;TANN0201;Tanner Scale-Boy - Genitalia Stages,Ordinal,Tanner Scale Boy Version (Tanner Scale-Boy) Genitalia stages.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Tanner Scale-Boy Clinical Classification Question (C124689); Tanner Scale-Boy - Genitalia Stages (C124716),3
Tanner Scale-Boy - Pubic Hair Stages,C124717,Tanner Scale-Boy - Pubic Hair Stages (C124717),C124689,QRS;Clinical or Research Assessment Classification;Tanner Scale-Boy Clinical Classification Question;Tanner Scale Boy Version;TANN02;TANNER SCALE BOY;Tanner Scale-Boy,TANN02-Pubic Hair Stages;TANN0202;Tanner Scale-Boy - Pubic Hair Stages,Ordinal,Tanner Scale Boy Version (Tanner Scale-Boy) Pubic hair stages.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Tanner Scale-Boy Clinical Classification Question (C124689); Tanner Scale-Boy - Pubic Hair Stages (C124717),3
Tanner Scale-Boy Clinical Classification Question,C124689,Tanner Scale-Boy Clinical Classification Question (C124689),C211913,QRS Instrument Questions,,,A question associated with the Tanner Scale-Boy clinical classification.,2,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Tanner Scale-Boy Clinical Classification Question (C124689),0
Tanner Scale-Girl - Breast Stages,C124718,Tanner Scale-Girl - Breast Stages (C124718),C124690,QRS;Clinical or Research Assessment Classification;Tanner Scale-Girl Clinical Classification Question;Tanner Scale Girl Version;TANN01;TANNER SCALE GIRL;Tanner Scale Girl Version;Tanner Scale-Girl,TANN01-Breast Stages;TANN0101;Tanner Scale-Girl - Breast Stages,Ordinal,Tanner Scale Girl Version (Tanner Scale-Girl) Breast stages.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Tanner Scale-Girl Clinical Classification Question (C124690); Tanner Scale-Girl - Breast Stages (C124718),3
Tanner Scale-Girl - Pubic Hair Stages,C124719,Tanner Scale-Girl - Pubic Hair Stages (C124719),C124690,QRS;Clinical or Research Assessment Classification;Tanner Scale-Girl Clinical Classification Question;Tanner Scale Girl Version;TANN01;TANNER SCALE GIRL;Tanner Scale Girl Version;Tanner Scale-Girl,TANN01-Pubic Hair Stages;TANN0102;Tanner Scale-Girl - Pubic Hair Stages,Ordinal,Tanner Scale Girl Version (Tanner Scale-Girl) Pubic hair stages.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Tanner Scale-Girl Clinical Classification Question (C124690); Tanner Scale-Girl - Pubic Hair Stages (C124719),3
Tanner Scale-Girl Clinical Classification Question,C124690,Tanner Scale-Girl Clinical Classification Question (C124690),C211913,QRS Instrument Questions,,,A question associated with the Tanner Scale-Girl clinical classification.,2,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Tanner Scale-Girl Clinical Classification Question (C124690),0
Target Indicator,C178053,Target Indicator (C178053),C25180,Oncology Standards;Tumor/Lesion Identification;TU,TIND,Nominal,"An indication as to whether a target tumor, lesion, or site of disease is present.",1,Indicator (C25180); Target Indicator (C178053),4
Telephone Number,C40978,Telephone Number (C40978),,Clinical Trial Attribute;Trial Summary,Phone Number;Phone;Telephone,,A sequence of decimal digits (0-9) that is used for identifying a destination telephone line or other device in a telephone network.,0,Telephone Number (C40978),0
Temporal Qualifier,C21514,Temporal Qualifier (C21514),,Clinical Trial Attribute;Trial Summary,,,Terms used to indicate units of time or other terms associated with time.,0,Temporal Qualifier (C21514),0
Tenderness Indicator,C127775,Tenderness Indicator (C127775),C119241,Reproductive Findings;Clinical Findings Indicator;Indicator,TNDRIND,Ordinal,An indicator as to whether the subject has symptoms of tenderness.,1,Symptom Indicator (C119241); Tenderness Indicator (C127775),4
Term Pregnancy Category,C176361,Term Pregnancy Category (C176361),C92720,Reproductive Findings,TRMPGCAT,Nominal,A classification of the gestation duration of the pregnancy at the time of infant birth.,1,Pregnancy Finding (C92720); Term Pregnancy Category (C176361),2
Test Occurrence,C82525,Test Occurrence (C82525),C82438,Test Occurrence;Test Performed,PERF;Test Occurrence,Nominal,An indication or description that a test has occurred.,1,Event Occurrence Indicator (C82438); Test Occurrence (C82525),2
Test Product Added to Existing Treatment,C49703,Test Product Added to Existing Treatment (C49703),C54346,Trial Summary,Added on to Existing Treatments;ADDON,Nominal,An indication that an investigational drug or substance has been added to the existing treatment regimen.,1,Dose Modification (C54346); Test Product Added to Existing Treatment (C49703),6
Thawed Specimen,C158280,Thawed Specimen (C158280),,Biospecimen Events,Thawing;Thawed,Nominal,A specimen that has changed from a frozen to a liquid or semi-liquid state.,0,Thawed Specimen (C158280),6
Thelarche Age,C189361,Thelarche Age (C189361),C69217,Reproductive Findings;Age,THLARAGE,Quantitative,The age at onset of breast development.,1,Age Started (C69217); Thelarche Age (C189361),3
Therapeutic Area,C101302,Therapeutic Area (C101302),C70772,Trial Summary,therapeutic area;Therapeutic Areas;THERAREA,Nominal,"A knowledge field that focuses on research and development of treatments for diseases and pathologic findings, as well as prevention of conditions that negatively impact the health of an individual.",1,Knowledge Field (C70772); Therapeutic Area (C101302),3
