package_date,bc_id,vlm_group_id,standard,standard_start_version,standard_end_version,domain,collection_group_id,implementation_option,scenario,short_name,collection_item,variable_name,dec_id,question_text,prompt,order_number,mandatory_variable,data_type,length,significant_digits,display_hidden,codelist,codelist_submission_value,value_list,value_display_list,selection_type,prepopulated_term,prepopulated_code,sdtm_target_variable,sdtm_annotation,sdtm_mapping
2025-12-31,C45997,PHURIN,CDASHIG,2-3,,LB,PHURIN_VERTICAL,Vertical,Local Processing,pH concentration in Urine (Vertical),PH_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C45997,PHURIN,CDASHIG,2-3,,LB,PHURIN_VERTICAL,Vertical,Local Processing,pH concentration in Urine (Vertical),PH_LBORRES,LBORRES,C70856,,pH,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = PH,
2025-12-31,C45997,PHURIN,CDASHIG,2-3,,LB,PHURIN_VERTICAL,Vertical,Local Processing,pH concentration in Urine (Vertical),PH_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,8,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C45997,PHURIN,CDASHIG,2-3,,LB,PHURIN_VERTICAL,Vertical,Local Processing,pH concentration in Urine (Vertical),PH_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C45997,PHURIN,CDASHIG,2-3,,LB,PHURIN_VERTICAL,Vertical,Local Processing,pH concentration in Urine (Vertical),PH_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,10,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C51951,PLATBLD,CDASHIG,2-3,,LB,PLATBLD_VERTICAL,Vertical,Local Processing,Platelet Count in Blood (Vertical),PLAT_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,HEMATOLOGY,,LBCAT,LBCAT = HEMATOLOGY,
2025-12-31,C51951,PLATBLD,CDASHIG,2-3,,LB,PLATBLD_VERTICAL,Vertical,Local Processing,Platelet Count in Blood (Vertical),PLAT_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C51951,PLATBLD,CDASHIG,2-3,,LB,PLATBLD_VERTICAL,Vertical,Local Processing,Platelet Count in Blood (Vertical),PLAT_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C51951,PLATBLD,CDASHIG,2-3,,LB,PLATBLD_VERTICAL,Vertical,Local Processing,Platelet Count in Blood (Vertical),PLAT_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C51951,PLATBLD,CDASHIG,2-3,,LB,PLATBLD_VERTICAL,Vertical,Local Processing,Platelet Count in Blood (Vertical),PLAT_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,BLOOD,C12434,LBSPEC,LBSPEC = BLOOD,
2025-12-31,C51951,PLATBLD,CDASHIG,2-3,,LB,PLATBLD_VERTICAL,Vertical,Local Processing,Platelet Count in Blood (Vertical),PLAT_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C51951,PLATBLD,CDASHIG,2-3,,LB,PLATBLD_VERTICAL,Vertical,Local Processing,Platelet Count in Blood (Vertical),PLAT_LBORRES,LBORRES,C70856,,Platelets,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = PLAT,
2025-12-31,C51951,PLATBLD,CDASHIG,2-3,,LB,PLATBLD_VERTICAL,Vertical,Local Processing,Platelet Count in Blood (Vertical),PLAT_LBORRESU,LBORRESU,C67391,,Unit,8,Y,text,20,,N,C71620,UNIT,,,,10^9/L,C67255,LBORRESU;LBTESTCD;LBTEST,LBORRESU = 10^9/L when LBTESTCD = PLAT,
2025-12-31,C51951,PLATBLD,CDASHIG,2-3,,LB,PLATBLD_VERTICAL,Vertical,Local Processing,Platelet Count in Blood (Vertical),PLAT_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C51951,PLATBLD,CDASHIG,2-3,,LB,PLATBLD_VERTICAL,Vertical,Local Processing,Platelet Count in Blood (Vertical),PLAT_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C51951,PLATBLD,CDASHIG,2-3,,LB,PLATBLD_VERTICAL,Vertical,Local Processing,Platelet Count in Blood (Vertical),PLAT_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C79602,POIKILOBLD,CDASHIG,2-3,,LB,POIKILOBLD_VERTICAL,Vertical,Local Processing,Poikilocytes in Blood (Vertical),POIKILO_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,HEMATOLOGY,,LBCAT,LBCAT = HEMATOLOGY,
2025-12-31,C79602,POIKILOBLD,CDASHIG,2-3,,LB,POIKILOBLD_VERTICAL,Vertical,Local Processing,Poikilocytes in Blood (Vertical),POIKILO_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C79602,POIKILOBLD,CDASHIG,2-3,,LB,POIKILOBLD_VERTICAL,Vertical,Local Processing,Poikilocytes in Blood (Vertical),POIKILO_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C79602,POIKILOBLD,CDASHIG,2-3,,LB,POIKILOBLD_VERTICAL,Vertical,Local Processing,Poikilocytes in Blood (Vertical),POIKILO_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C79602,POIKILOBLD,CDASHIG,2-3,,LB,POIKILOBLD_VERTICAL,Vertical,Local Processing,Poikilocytes in Blood (Vertical),POIKILO_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,BLOOD,C12434,LBSPEC,LBSPEC = BLOOD,
2025-12-31,C79602,POIKILOBLD,CDASHIG,2-3,,LB,POIKILOBLD_VERTICAL,Vertical,Local Processing,Poikilocytes in Blood (Vertical),POIKILO_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C79602,POIKILOBLD,CDASHIG,2-3,,LB,POIKILOBLD_VERTICAL,Vertical,Local Processing,Poikilocytes in Blood (Vertical),POIKILO_LBORRES,LBORRES,C70856,,Poikilocytes,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = POIKILO,
2025-12-31,C79602,POIKILOBLD,CDASHIG,2-3,,LB,POIKILOBLD_VERTICAL,Vertical,Local Processing,Poikilocytes in Blood (Vertical),POIKILO_LBORRESU,LBORRESU,,,Unit,8,N,text,20,,N,,,,,,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = POIKILO,
2025-12-31,C79602,POIKILOBLD,CDASHIG,2-3,,LB,POIKILOBLD_VERTICAL,Vertical,Local Processing,Poikilocytes in Blood (Vertical),POIKILO_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C79602,POIKILOBLD,CDASHIG,2-3,,LB,POIKILOBLD_VERTICAL,Vertical,Local Processing,Poikilocytes in Blood (Vertical),POIKILO_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C79602,POIKILOBLD,CDASHIG,2-3,,LB,POIKILOBLD_VERTICAL,Vertical,Local Processing,Poikilocytes in Blood (Vertical),POIKILO_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C64803,POLYCHRBLD,CDASHIG,2-3,,LB,POLYCHRBLD_VERTICAL,Vertical,Local Processing,Polychromasia in Blood (Vertical),POLYCHR_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,HEMATOLOGY,,LBCAT,LBCAT = HEMATOLOGY,
2025-12-31,C64803,POLYCHRBLD,CDASHIG,2-3,,LB,POLYCHRBLD_VERTICAL,Vertical,Local Processing,Polychromasia in Blood (Vertical),POLYCHR_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C64803,POLYCHRBLD,CDASHIG,2-3,,LB,POLYCHRBLD_VERTICAL,Vertical,Local Processing,Polychromasia in Blood (Vertical),POLYCHR_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64803,POLYCHRBLD,CDASHIG,2-3,,LB,POLYCHRBLD_VERTICAL,Vertical,Local Processing,Polychromasia in Blood (Vertical),POLYCHR_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C64803,POLYCHRBLD,CDASHIG,2-3,,LB,POLYCHRBLD_VERTICAL,Vertical,Local Processing,Polychromasia in Blood (Vertical),POLYCHR_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,BLOOD,C12434,LBSPEC,LBSPEC = BLOOD,
2025-12-31,C64803,POLYCHRBLD,CDASHIG,2-3,,LB,POLYCHRBLD_VERTICAL,Vertical,Local Processing,Polychromasia in Blood (Vertical),POLYCHR_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C64803,POLYCHRBLD,CDASHIG,2-3,,LB,POLYCHRBLD_VERTICAL,Vertical,Local Processing,Polychromasia in Blood (Vertical),POLYCHR_LBORRES,LBORRES,C70856,,Polychromasia,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = POLYCHR,
2025-12-31,C64803,POLYCHRBLD,CDASHIG,2-3,,LB,POLYCHRBLD_VERTICAL,Vertical,Local Processing,Polychromasia in Blood (Vertical),POLYCHR_LBORRESU,LBORRESU,,,Unit,8,N,text,20,,N,,,,,,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = POLYCHR,
2025-12-31,C64803,POLYCHRBLD,CDASHIG,2-3,,LB,POLYCHRBLD_VERTICAL,Vertical,Local Processing,Polychromasia in Blood (Vertical),POLYCHR_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C64803,POLYCHRBLD,CDASHIG,2-3,,LB,POLYCHRBLD_VERTICAL,Vertical,Local Processing,Polychromasia in Blood (Vertical),POLYCHR_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C64803,POLYCHRBLD,CDASHIG,2-3,,LB,POLYCHRBLD_VERTICAL,Vertical,Local Processing,Polychromasia in Blood (Vertical),POLYCHR_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C64858,PROTSERPL,CDASHIG,2-3,,LB,PROTSERPL_VERTICAL,Vertical,Local Processing,Protein Concentration in Serum or Plasma (Vertical),PROT_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C64858,PROTSERPL,CDASHIG,2-3,,LB,PROTSERPL_VERTICAL,Vertical,Local Processing,Protein Concentration in Serum or Plasma (Vertical),PROT_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C64858,PROTSERPL,CDASHIG,2-3,,LB,PROTSERPL_VERTICAL,Vertical,Local Processing,Protein Concentration in Serum or Plasma (Vertical),PROT_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64858,PROTSERPL,CDASHIG,2-3,,LB,PROTSERPL_VERTICAL,Vertical,Local Processing,Protein Concentration in Serum or Plasma (Vertical),PROT_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C64858,PROTSERPL,CDASHIG,2-3,,LB,PROTSERPL_VERTICAL,Vertical,Local Processing,Protein Concentration in Serum or Plasma (Vertical),PROT_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,SERUM OR PLASMA,C105706,LBSPEC,LBSPEC = SERUM OR PLASMA,
2025-12-31,C64858,PROTSERPL,CDASHIG,2-3,,LB,PROTSERPL_VERTICAL,Vertical,Local Processing,Protein Concentration in Serum or Plasma (Vertical),PROT_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C64858,PROTSERPL,CDASHIG,2-3,,LB,PROTSERPL_VERTICAL,Vertical,Local Processing,Protein Concentration in Serum or Plasma (Vertical),PROT_LBORRES,LBORRES,C70856,,Protein,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = PROT,
2025-12-31,C64858,PROTSERPL,CDASHIG,2-3,,LB,PROTSERPL_VERTICAL,Vertical,Local Processing,Protein Concentration in Serum or Plasma (Vertical),PROT_LBORRESU,LBORRESU,C64571,,Unit,8,Y,text,20,,N,C71620,UNIT,g/dL;g/L,g/dL;g/L,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = PROT,
2025-12-31,C64858,PROTSERPL,CDASHIG,2-3,,LB,PROTSERPL_VERTICAL,Vertical,Local Processing,Protein Concentration in Serum or Plasma (Vertical),PROT_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C64858,PROTSERPL,CDASHIG,2-3,,LB,PROTSERPL_VERTICAL,Vertical,Local Processing,Protein Concentration in Serum or Plasma (Vertical),PROT_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C64858,PROTSERPL,CDASHIG,2-3,,LB,PROTSERPL_VERTICAL,Vertical,Local Processing,Protein Concentration in Serum or Plasma (Vertical),PROT_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C64858,PROTURIN,CDASHIG,2-3,,LB,PROTURIN_VERTICAL,Vertical,Local Processing,Protein Concentration in Urine (Vertical),PROT_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,URINALYSIS,,LBCAT,LBCAT = URINALYSIS,
2025-12-31,C64858,PROTURIN,CDASHIG,2-3,,LB,PROTURIN_VERTICAL,Vertical,Local Processing,Protein Concentration in Urine (Vertical),PROT_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C64858,PROTURIN,CDASHIG,2-3,,LB,PROTURIN_VERTICAL,Vertical,Local Processing,Protein Concentration in Urine (Vertical),PROT_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64858,PROTURIN,CDASHIG,2-3,,LB,PROTURIN_VERTICAL,Vertical,Local Processing,Protein Concentration in Urine (Vertical),PROT_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C64858,PROTURIN,CDASHIG,2-3,,LB,PROTURIN_VERTICAL,Vertical,Local Processing,Protein Concentration in Urine (Vertical),PROT_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,URINE,C13283,LBSPEC,LBSPEC = URINE,
2025-12-31,C64858,PROTURIN,CDASHIG,2-3,,LB,PROTURIN_VERTICAL,Vertical,Local Processing,Protein Concentration in Urine (Vertical),PROT_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C64858,PROTURIN,CDASHIG,2-3,,LB,PROTURIN_VERTICAL,Vertical,Local Processing,Protein Concentration in Urine (Vertical),PROT_LBORRES,LBORRES,C70856,,Protein,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = PROT,
2025-12-31,C64858,PROTURIN,CDASHIG,2-3,,LB,PROTURIN_VERTICAL,Vertical,Local Processing,Protein Concentration in Urine (Vertical),PROT_LBORRESU,LBORRESU,C48207,,Unit,8,Y,text,20,,N,C71620,UNIT,mg/dL;g/dL;g/L,mg/dL;g/dL;g/L,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = PROT,
2025-12-31,C64858,PROTURIN,CDASHIG,2-3,,LB,PROTURIN_VERTICAL,Vertical,Local Processing,Protein Concentration in Urine (Vertical),PROT_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C64858,PROTURIN,CDASHIG,2-3,,LB,PROTURIN_VERTICAL,Vertical,Local Processing,Protein Concentration in Urine (Vertical),PROT_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C64858,PROTURIN,CDASHIG,2-3,,LB,PROTURIN_VERTICAL,Vertical,Local Processing,Protein Concentration in Urine (Vertical),PROT_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C51946,RBCBLD,CDASHIG,2-3,,LB,RBCBLD_VERTICAL,Vertical,Local Processing,Erythrocyte Count in Blood (Vertical),RBC_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,HEMATOLOGY,,LBCAT,LBCAT = HEMATOLOGY,
2025-12-31,C51946,RBCBLD,CDASHIG,2-3,,LB,RBCBLD_VERTICAL,Vertical,Local Processing,Erythrocyte Count in Blood (Vertical),RBC_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C51946,RBCBLD,CDASHIG,2-3,,LB,RBCBLD_VERTICAL,Vertical,Local Processing,Erythrocyte Count in Blood (Vertical),RBC_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C51946,RBCBLD,CDASHIG,2-3,,LB,RBCBLD_VERTICAL,Vertical,Local Processing,Erythrocyte Count in Blood (Vertical),RBC_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C51946,RBCBLD,CDASHIG,2-3,,LB,RBCBLD_VERTICAL,Vertical,Local Processing,Erythrocyte Count in Blood (Vertical),RBC_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,BLOOD,C12434,LBSPEC,LBSPEC = BLOOD,
2025-12-31,C51946,RBCBLD,CDASHIG,2-3,,LB,RBCBLD_VERTICAL,Vertical,Local Processing,Erythrocyte Count in Blood (Vertical),RBC_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C51946,RBCBLD,CDASHIG,2-3,,LB,RBCBLD_VERTICAL,Vertical,Local Processing,Erythrocyte Count in Blood (Vertical),RBC_LBORRES,LBORRES,C70856,,Erythrocytes,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = RBC,
2025-12-31,C51946,RBCBLD,CDASHIG,2-3,,LB,RBCBLD_VERTICAL,Vertical,Local Processing,Erythrocyte Count in Blood (Vertical),RBC_LBORRESU,LBORRESU,C67391,,Unit,8,Y,text,20,,N,C71620,UNIT,,,,10^12/L,C67308,LBORRESU;LBTESTCD;LBTEST,LBORRESU = 10^12/L when LBTESTCD = RBC,
2025-12-31,C51946,RBCBLD,CDASHIG,2-3,,LB,RBCBLD_VERTICAL,Vertical,Local Processing,Erythrocyte Count in Blood (Vertical),RBC_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C51946,RBCBLD,CDASHIG,2-3,,LB,RBCBLD_VERTICAL,Vertical,Local Processing,Erythrocyte Count in Blood (Vertical),RBC_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C51946,RBCBLD,CDASHIG,2-3,,LB,RBCBLD_VERTICAL,Vertical,Local Processing,Erythrocyte Count in Blood (Vertical),RBC_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C64809,SODIUMBLD,CDASHIG,2-3,,LB,SODIUMBLD_VERTICAL,Vertical,Local Processing,Sodium Concentration in Blood (Vertical),SODIUM_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C64809,SODIUMBLD,CDASHIG,2-3,,LB,SODIUMBLD_VERTICAL,Vertical,Local Processing,Sodium Concentration in Blood (Vertical),SODIUM_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C64809,SODIUMBLD,CDASHIG,2-3,,LB,SODIUMBLD_VERTICAL,Vertical,Local Processing,Sodium Concentration in Blood (Vertical),SODIUM_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64809,SODIUMBLD,CDASHIG,2-3,,LB,SODIUMBLD_VERTICAL,Vertical,Local Processing,Sodium Concentration in Blood (Vertical),SODIUM_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C64809,SODIUMBLD,CDASHIG,2-3,,LB,SODIUMBLD_VERTICAL,Vertical,Local Processing,Sodium Concentration in Blood (Vertical),SODIUM_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,BLOOD,C12434,LBSPEC,LBSPEC = BLOOD,
2025-12-31,C64809,SODIUMBLD,CDASHIG,2-3,,LB,SODIUMBLD_VERTICAL,Vertical,Local Processing,Sodium Concentration in Blood (Vertical),SODIUM_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C64809,SODIUMBLD,CDASHIG,2-3,,LB,SODIUMBLD_VERTICAL,Vertical,Local Processing,Sodium Concentration in Blood (Vertical),SODIUM_LBORRES,LBORRES,C70856,,Sodium,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = SODIUM,
2025-12-31,C64809,SODIUMBLD,CDASHIG,2-3,,LB,SODIUMBLD_VERTICAL,Vertical,Local Processing,Sodium Concentration in Blood (Vertical),SODIUM_LBORRESU,LBORRESU,C64567,,Unit,8,Y,text,20,,N,C71620,UNIT,mEq/L;mEq/dL;mmol/L,mEq/L;mEq/dL;mmol/L,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = SODIUM,
2025-12-31,C64809,SODIUMBLD,CDASHIG,2-3,,LB,SODIUMBLD_VERTICAL,Vertical,Local Processing,Sodium Concentration in Blood (Vertical),SODIUM_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C64809,SODIUMBLD,CDASHIG,2-3,,LB,SODIUMBLD_VERTICAL,Vertical,Local Processing,Sodium Concentration in Blood (Vertical),SODIUM_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C64809,SODIUMBLD,CDASHIG,2-3,,LB,SODIUMBLD_VERTICAL,Vertical,Local Processing,Sodium Concentration in Blood (Vertical),SODIUM_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C64809,SODIUMURIN,CDASHIG,2-3,,LB,SODIUMURIN_VERTICAL,Vertical,Local Processing,Sodium Concentration in Urine (Vertical),SODIUM_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C64809,SODIUMURIN,CDASHIG,2-3,,LB,SODIUMURIN_VERTICAL,Vertical,Local Processing,Sodium Concentration in Urine (Vertical),SODIUM_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C64809,SODIUMURIN,CDASHIG,2-3,,LB,SODIUMURIN_VERTICAL,Vertical,Local Processing,Sodium Concentration in Urine (Vertical),SODIUM_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64809,SODIUMURIN,CDASHIG,2-3,,LB,SODIUMURIN_VERTICAL,Vertical,Local Processing,Sodium Concentration in Urine (Vertical),SODIUM_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C64809,SODIUMURIN,CDASHIG,2-3,,LB,SODIUMURIN_VERTICAL,Vertical,Local Processing,Sodium Concentration in Urine (Vertical),SODIUM_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,URINE,C13283,LBSPEC,LBSPEC = URINE,
