package_date,bc_id,sdtmig_start_version,sdtmig_end_version,domain,vlm_source,vlm_group_id,short_name,sdtm_variable,dec_id,nsv_flag,codelist,codelist_submission_value,subset_codelist,value_list,assigned_term,assigned_value,role,subject,linking_phrase,predicate_term,object,data_type,length,format,significant_digits,mandatory_variable,mandatory_value,origin_type,origin_source,comparator,vlm_target
2025-07-01,NEW_LZZT3,3-2,,QS,QS.QSTESTCD,PATCHSURVEYDURABILITY,TTS Acceptability Survey - Patch Durability,QSTEST,,N,,,,,,TTSACC03 - Durability,Qualifier,QSTEST,decodes the value in,DECODES,QSTESTCD,,,,,Y,N,Assigned,Sponsor,,
2025-07-01,NEW_LZZT3,3-2,,QS,QS.QSTESTCD,PATCHSURVEYDURABILITY,TTS Acceptability Survey - Patch Durability,QSCAT,,N,C100129,QSCAT,,,,TTS ACCEPTABILITY SURVEY - LZZT,Qualifier,QSCAT,groups values in,GROUPS,QSTESTCD,,,,,Y,N,Assigned,Sponsor,EQ,
2025-07-01,NEW_LZZT3,3-2,,QS,QS.QSTESTCD,PATCHSURVEYDURABILITY,TTS Acceptability Survey - Patch Durability,QSORRES,C46126,N,,,,1 Strongly Disagree;2;3;4 Neutral;5;6;7 Strongly Agree,,,Qualifier,QSORRES,is the result of the test in,IS_RESULT_OF,QSTESTCD,text,200.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,NEW_LZZT3,3-2,,QS,QS.QSTESTCD,PATCHSURVEYDURABILITY,TTS Acceptability Survey - Patch Durability,QSSTRESC,C91106,N,,,,1;2;3;4;5;6;7,,,Qualifier,QSSTRESC,is the result of the test in,IS_RESULT_OF,QSTESTCD,integer,1.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,NEW_LZZT3,3-2,,QS,QS.QSTESTCD,PATCHSURVEYDURABILITY,TTS Acceptability Survey - Patch Durability,QSSTRESN,C91106,N,,,,1;2;3;4;5;6;7,,,Qualifier,QSSTRESN,is the result of the test in,IS_RESULT_OF,QSTESTCD,integer,1.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,NEW_LZZT3,3-2,,QS,QS.QSTESTCD,PATCHSURVEYDURABILITY,TTS Acceptability Survey - Patch Durability,QSEVAL,C51824,N,C78735,EVAL,,,C17445,CAREGIVER,Topic,QSEVAL,is the role of the assessor who performed the test in,PERFORMS,QSTEST,,,,,Y,N,Assigned,Sponsor,EQ,
2025-07-01,NEW_LZZT2,3-2,,QS,QS.QSTESTCD,PATCHSURVEYSIZE,TTS Acceptability Survey - Patch Size,QSTESTCD,,N,,,,,,TTSACC02,Topic,QSTESTCD,is the code for the value in,IS_DECODED_BY,QSTEST,,,,,Y,N,Assigned,Sponsor,EQ,
2025-07-01,NEW_LZZT2,3-2,,QS,QS.QSTESTCD,PATCHSURVEYSIZE,TTS Acceptability Survey - Patch Size,QSTEST,,N,,,,,,TTSACC02 - Size,Qualifier,QSTEST,decodes the value in,DECODES,QSTESTCD,,,,,Y,N,Assigned,Sponsor,,
2025-07-01,NEW_LZZT2,3-2,,QS,QS.QSTESTCD,PATCHSURVEYSIZE,TTS Acceptability Survey - Patch Size,QSCAT,,N,C100129,QSCAT,,,,TTS ACCEPTABILITY SURVEY - LZZT,Qualifier,QSCAT,groups values in,GROUPS,QSTESTCD,,,,,Y,N,Assigned,Sponsor,EQ,
2025-07-01,NEW_LZZT2,3-2,,QS,QS.QSTESTCD,PATCHSURVEYSIZE,TTS Acceptability Survey - Patch Size,QSORRES,C46126,N,,,,1 Strongly Disagree;2;3;4 Neutral;5;6;7 Strongly Agree,,,Qualifier,QSORRES,is the result of the test in,IS_RESULT_OF,QSTESTCD,text,200.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,NEW_LZZT2,3-2,,QS,QS.QSTESTCD,PATCHSURVEYSIZE,TTS Acceptability Survey - Patch Size,QSSTRESC,C91106,N,,,,1;2;3;4;5;6;7,,,Qualifier,QSSTRESC,is the result of the test in,IS_RESULT_OF,QSTESTCD,integer,1.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,NEW_LZZT2,3-2,,QS,QS.QSTESTCD,PATCHSURVEYSIZE,TTS Acceptability Survey - Patch Size,QSSTRESN,C91106,N,,,,1;2;3;4;5;6;7,,,Qualifier,QSSTRESN,is the result of the test in,IS_RESULT_OF,QSTESTCD,integer,1.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,NEW_LZZT2,3-2,,QS,QS.QSTESTCD,PATCHSURVEYSIZE,TTS Acceptability Survey - Patch Size,QSEVAL,C51824,N,C78735,EVAL,,,C17445,CAREGIVER,Topic,QSEVAL,is the role of the assessor who performed the test in,PERFORMS,QSTEST,,,,,Y,N,Assigned,Sponsor,EQ,
2025-07-01,C201474,3-2,,RP,RP.RPTESTCD,SXPRTNMN,Number of New Male Sexual Partners,RPTESTCD,,N,C106479,RPTESTCD,,,C201474,SXPRTNMN,Topic,RPTESTCD,is the code for the value in,IS_DECODED_BY,RPTEST,,,,,Y,N,,,EQ,
2025-07-01,C201474,3-2,,RP,RP.RPTESTCD,SXPRTNMN,Number of New Male Sexual Partners,RPTEST,,N,C106478,RPTEST,,,C201474,Number of New Male Sexual Partners,Qualifier,RPTEST,decodes the value in,DECODES,RPTESTCD,,,,,Y,N,,,,
2025-07-01,C201474,3-2,,RP,RP.RPTESTCD,SXPRTNMN,Number of New Male Sexual Partners,RPCAT,,N,,,,,,,Qualifier,RPCAT,groups values in,GROUPS,RPTESTCD,,,,,Y,N,,,,
2025-07-01,C201474,3-2,,RP,RP.RPTESTCD,SXPRTNMN,Number of New Male Sexual Partners,RPORRES,C70856,N,,,,,,,Qualifier,RPORRES,is the result of the test in,IS_RESULT_OF,RPTESTCD,integer,2.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C201474,3-2,,RP,RP.RPTESTCD,SXPRTNMN,Number of New Male Sexual Partners,RPSTRESC,C70856,N,,,,,,,Qualifier,RPSTRESC,is the result of the test in,IS_RESULT_OF,RPTESTCD,integer,2.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C201474,3-2,,RP,RP.RPTESTCD,SXPRTNMN,Number of New Male Sexual Partners,RPSTRESN,C70856,N,,,,,,,Qualifier,RPSTRESN,is the result of the test in,IS_RESULT_OF,RPTESTCD,integer,2.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C201474,3-2,,RP,RP.RPTESTCD,SXPRTNMN,Number of New Male Sexual Partners,RPDTC,C82515,N,,,,,,,Timing,RPDTC,is the start date for,IS_TIMING_FOR,RPTESTCD,,,,,N,N,Collected,Investigator,,
2025-07-01,C201479,3-2,,RP,RP.RPTESTCD,SXPRTON,Number of Oral Sexual Partners,RPTESTCD,,N,C106479,RPTESTCD,,,C201479,SXPRTON,Topic,RPTESTCD,is the code for the value in,IS_DECODED_BY,RPTEST,,,,,Y,N,,,EQ,
2025-07-01,C201479,3-2,,RP,RP.RPTESTCD,SXPRTON,Number of Oral Sexual Partners,RPTEST,,N,C106478,RPTEST,,,C201479,Number of Oral Sexual Partners,Qualifier,RPTEST,decodes the value in,DECODES,RPTESTCD,,,,,Y,N,,,,
2025-07-01,C201479,3-2,,RP,RP.RPTESTCD,SXPRTON,Number of Oral Sexual Partners,RPCAT,,N,,,,,,,Qualifier,RPCAT,groups values in,GROUPS,RPTESTCD,,,,,Y,N,,,,
2025-07-01,C201479,3-2,,RP,RP.RPTESTCD,SXPRTON,Number of Oral Sexual Partners,RPORRES,C70856,N,,,,,,,Qualifier,RPORRES,is the result of the test in,IS_RESULT_OF,RPTESTCD,integer,2.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C201479,3-2,,RP,RP.RPTESTCD,SXPRTON,Number of Oral Sexual Partners,RPSTRESC,C70856,N,,,,,,,Qualifier,RPSTRESC,is the result of the test in,IS_RESULT_OF,RPTESTCD,integer,2.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C201479,3-2,,RP,RP.RPTESTCD,SXPRTON,Number of Oral Sexual Partners,RPSTRESN,C70856,N,,,,,,,Qualifier,RPSTRESN,is the result of the test in,IS_RESULT_OF,RPTESTCD,integer,2.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C201479,3-2,,RP,RP.RPTESTCD,SXPRTON,Number of Oral Sexual Partners,RPDTC,C82515,N,,,,,,,Timing,RPDTC,is the start date for,IS_TIMING_FOR,RPTESTCD,,,,,N,N,Collected,Investigator,,
2025-07-01,C189361,3-2,,RP,RP.RPTESTCD,THLARAGE,Thelarche Age,RPTESTCD,,N,C106479,RPTESTCD,,,C189361,THLARAGE,Topic,RPTESTCD,is the code for the value in,IS_DECODED_BY,RPTEST,,,,,Y,N,,,EQ,
2025-07-01,C189361,3-2,,RP,RP.RPTESTCD,THLARAGE,Thelarche Age,RPTEST,,N,C106478,RPTEST,,,C189361,Thelarche Age,Qualifier,RPTEST,decodes the value in,DECODES,RPTESTCD,,,,,Y,N,,,,
2025-07-01,C189361,3-2,,RP,RP.RPTESTCD,THLARAGE,Thelarche Age,RPCAT,,N,,,,,,,Qualifier,RPCAT,groups values in,GROUPS,RPTESTCD,,,,,Y,N,,,,
2025-07-01,C189361,3-2,,RP,RP.RPTESTCD,THLARAGE,Thelarche Age,RPORRES,C70856,N,,,,,,,Qualifier,RPORRES,is the result of the test in,IS_RESULT_OF,RPTESTCD,integer,2.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C189361,3-2,,RP,RP.RPTESTCD,THLARAGE,Thelarche Age,RPSTRESC,C70856,N,,,,,,,Qualifier,RPSTRESC,is the result of the test in,IS_RESULT_OF,RPTESTCD,integer,2.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C189361,3-2,,RP,RP.RPTESTCD,THLARAGE,Thelarche Age,RPSTRESN,C70856,N,,,,,,,Qualifier,RPSTRESN,is the result of the test in,IS_RESULT_OF,RPTESTCD,integer,2.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C189361,3-2,,RP,RP.RPTESTCD,THLARAGE,Thelarche Age,RPDTC,C82515,N,,,,,,,Timing,RPDTC,is the start date for,IS_TIMING_FOR,RPTESTCD,,,,,N,N,Collected,Investigator,,
2025-07-01,C176359,3-2,,RP,RP.RPTESTCD,VBSFRQD,Vaginal Bleeding/Spotting Freq Desc,RPTESTCD,,N,C106479,RPTESTCD,,,C176359,VBSFRQD,Topic,RPTESTCD,is the code for the value in,IS_DECODED_BY,RPTEST,,,,,Y,N,,,EQ,
2025-07-01,C176359,3-2,,RP,RP.RPTESTCD,VBSFRQD,Vaginal Bleeding/Spotting Freq Desc,RPTEST,,N,C106478,RPTEST,,,C176359,Vaginal Bleeding/Spotting Freq Desc,Qualifier,RPTEST,decodes the value in,DECODES,RPTESTCD,,,,,Y,N,,,,
2025-07-01,C176359,3-2,,RP,RP.RPTESTCD,VBSFRQD,Vaginal Bleeding/Spotting Freq Desc,RPCAT,,N,,,,,,,Qualifier,RPCAT,groups values in,GROUPS,RPTESTCD,,,,,Y,N,,,,
2025-07-01,C176359,3-2,,RP,RP.RPTESTCD,VBSFRQD,Vaginal Bleeding/Spotting Freq Desc,RPORRES,C70856,N,,,,,,,Qualifier,RPORRES,is the result of the test in,IS_RESULT_OF,RPTESTCD,text,200.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C176359,3-2,,RP,RP.RPTESTCD,VBSFRQD,Vaginal Bleeding/Spotting Freq Desc,RPSTRESC,C70856,N,,,,,,,Qualifier,RPSTRESC,is the result of the test in,IS_RESULT_OF,RPTESTCD,text,200.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C176359,3-2,,RP,RP.RPTESTCD,VBSFRQD,Vaginal Bleeding/Spotting Freq Desc,RPDTC,C82515,N,,,,,,,Timing,RPDTC,is the start date for,IS_TIMING_FOR,RPTESTCD,,,,,N,N,Collected,Investigator,,
2025-07-01,C102034,3-2,,RS,RS.RSTESTCD,AIMS0101,AIMS01-Muscles of Facial Expression,RSTESTCD,,N,C101805,AIMS01TC,,,C102034,AIMS0101,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C102034,3-2,,RS,RS.RSTESTCD,AIMS0101,AIMS01-Muscles of Facial Expression,RSTEST,,N,C101806,AIMS01TN,,,C102034,AIMS01-Muscles of Facial Expression,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C102034,3-2,,RS,RS.RSTESTCD,AIMS0101,AIMS01-Muscles of Facial Expression,RSCAT,C25372,N,C118971,CCCAT,,,C102111,AIMS,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C102034,3-2,,RS,RS.RSTESTCD,AIMS0101,AIMS01-Muscles of Facial Expression,RSSCAT,C25692,N,,,,,,FACIAL AND ORAL MOVEMENTS,Qualifier,RSSCAT,values are grouped by,IS_GROUPED_BY,RSCAT,,,,,Y,N,,,EQ,
2025-07-01,C102034,3-2,,RS,RS.RSTESTCD,AIMS0101,AIMS01-Muscles of Facial Expression,RSORRES,C91106,N,C182464,AIMS0101T07OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C102034,3-2,,RS,RS.RSTESTCD,AIMS0101,AIMS01-Muscles of Facial Expression,RSSTRESC,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102034,3-2,,RS,RS.RSTESTCD,AIMS0101,AIMS01-Muscles of Facial Expression,RSSTRESN,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102034,3-2,,RS,RS.RSTESTCD,AIMS0101,AIMS01-Muscles of Facial Expression,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C102035,3-2,,RS,RS.RSTESTCD,AIMS0102,AIMS01-Lips and Perioral Area,RSTESTCD,,N,C101805,AIMS01TC,,,C102035,AIMS0102,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C102035,3-2,,RS,RS.RSTESTCD,AIMS0102,AIMS01-Lips and Perioral Area,RSTEST,,N,C101806,AIMS01TN,,,C102035,AIMS01-Lips and Perioral Area,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C102035,3-2,,RS,RS.RSTESTCD,AIMS0102,AIMS01-Lips and Perioral Area,RSCAT,C25372,N,C118971,CCCAT,,,C102111,AIMS,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C102035,3-2,,RS,RS.RSTESTCD,AIMS0102,AIMS01-Lips and Perioral Area,RSSCAT,C25692,N,,,,,,FACIAL AND ORAL MOVEMENTS,Qualifier,RSSCAT,values are grouped by,IS_GROUPED_BY,RSCAT,,,,,Y,N,,,EQ,
2025-07-01,C102035,3-2,,RS,RS.RSTESTCD,AIMS0102,AIMS01-Lips and Perioral Area,RSORRES,C91106,N,C182464,AIMS0101T07OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C102035,3-2,,RS,RS.RSTESTCD,AIMS0102,AIMS01-Lips and Perioral Area,RSSTRESC,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102035,3-2,,RS,RS.RSTESTCD,AIMS0102,AIMS01-Lips and Perioral Area,RSSTRESN,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102035,3-2,,RS,RS.RSTESTCD,AIMS0102,AIMS01-Lips and Perioral Area,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C102036,3-2,,RS,RS.RSTESTCD,AIMS0103,AIMS01-Jaw,RSTESTCD,,N,C101805,AIMS01TC,,,C102036,AIMS0103,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C102036,3-2,,RS,RS.RSTESTCD,AIMS0103,AIMS01-Jaw,RSTEST,,N,C101806,AIMS01TN,,,C102036,AIMS01-Jaw,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C102036,3-2,,RS,RS.RSTESTCD,AIMS0103,AIMS01-Jaw,RSCAT,C25372,N,C118971,CCCAT,,,C102111,AIMS,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C102036,3-2,,RS,RS.RSTESTCD,AIMS0103,AIMS01-Jaw,RSSCAT,C25692,N,,,,,,FACIAL AND ORAL MOVEMENTS,Qualifier,RSSCAT,values are grouped by,IS_GROUPED_BY,RSCAT,,,,,Y,N,,,EQ,
2025-07-01,C102036,3-2,,RS,RS.RSTESTCD,AIMS0103,AIMS01-Jaw,RSORRES,C91106,N,C182464,AIMS0101T07OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C102036,3-2,,RS,RS.RSTESTCD,AIMS0103,AIMS01-Jaw,RSSTRESC,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102036,3-2,,RS,RS.RSTESTCD,AIMS0103,AIMS01-Jaw,RSSTRESN,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102036,3-2,,RS,RS.RSTESTCD,AIMS0103,AIMS01-Jaw,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C102037,3-2,,RS,RS.RSTESTCD,AIMS0104,AIMS01-Tongue,RSTESTCD,,N,C101805,AIMS01TC,,,C102037,AIMS0104,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C102037,3-2,,RS,RS.RSTESTCD,AIMS0104,AIMS01-Tongue,RSTEST,,N,C101806,AIMS01TN,,,C102037,AIMS01-Tongue,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C102037,3-2,,RS,RS.RSTESTCD,AIMS0104,AIMS01-Tongue,RSCAT,C25372,N,C118971,CCCAT,,,C102111,AIMS,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C102037,3-2,,RS,RS.RSTESTCD,AIMS0104,AIMS01-Tongue,RSSCAT,C25692,N,,,,,,FACIAL AND ORAL MOVEMENTS,Qualifier,RSSCAT,values are grouped by,IS_GROUPED_BY,RSCAT,,,,,Y,N,,,EQ,
2025-07-01,C102037,3-2,,RS,RS.RSTESTCD,AIMS0104,AIMS01-Tongue,RSORRES,C91106,N,C182464,AIMS0101T07OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C102037,3-2,,RS,RS.RSTESTCD,AIMS0104,AIMS01-Tongue,RSSTRESC,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102037,3-2,,RS,RS.RSTESTCD,AIMS0104,AIMS01-Tongue,RSSTRESN,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102037,3-2,,RS,RS.RSTESTCD,AIMS0104,AIMS01-Tongue,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C102038,3-2,,RS,RS.RSTESTCD,AIMS0105,AIMS01-Upper Extremities,RSTESTCD,,N,C101805,AIMS01TC,,,C102038,AIMS0105,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C102038,3-2,,RS,RS.RSTESTCD,AIMS0105,AIMS01-Upper Extremities,RSTEST,,N,C101806,AIMS01TN,,,C102038,AIMS01-Upper Extremities,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C102038,3-2,,RS,RS.RSTESTCD,AIMS0105,AIMS01-Upper Extremities,RSCAT,C25372,N,C118971,CCCAT,,,C102111,AIMS,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C102038,3-2,,RS,RS.RSTESTCD,AIMS0105,AIMS01-Upper Extremities,RSSCAT,C25692,N,,,,,,EXTREMITY MOVEMENTS,Qualifier,RSSCAT,values are grouped by,IS_GROUPED_BY,RSCAT,,,,,Y,N,,,EQ,
2025-07-01,C102038,3-2,,RS,RS.RSTESTCD,AIMS0105,AIMS01-Upper Extremities,RSORRES,C91106,N,C182464,AIMS0101T07OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C102038,3-2,,RS,RS.RSTESTCD,AIMS0105,AIMS01-Upper Extremities,RSSTRESC,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102038,3-2,,RS,RS.RSTESTCD,AIMS0105,AIMS01-Upper Extremities,RSSTRESN,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102038,3-2,,RS,RS.RSTESTCD,AIMS0105,AIMS01-Upper Extremities,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C102039,3-2,,RS,RS.RSTESTCD,AIMS0106,AIMS01-Lower Extremities,RSTESTCD,,N,C101805,AIMS01TC,,,C102039,AIMS0106,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C102039,3-2,,RS,RS.RSTESTCD,AIMS0106,AIMS01-Lower Extremities,RSTEST,,N,C101806,AIMS01TN,,,C102039,AIMS01-Lower Extremities,Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C102039,3-2,,RS,RS.RSTESTCD,AIMS0106,AIMS01-Lower Extremities,RSCAT,C25372,N,C118971,CCCAT,,,C102111,AIMS,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C102039,3-2,,RS,RS.RSTESTCD,AIMS0106,AIMS01-Lower Extremities,RSSCAT,C25692,N,,,,,,EXTREMITY MOVEMENTS,Qualifier,RSSCAT,values are grouped by,IS_GROUPED_BY,RSCAT,,,,,Y,N,,,EQ,
2025-07-01,C102039,3-2,,RS,RS.RSTESTCD,AIMS0106,AIMS01-Lower Extremities,RSORRES,C91106,N,C182464,AIMS0101T07OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C102039,3-2,,RS,RS.RSTESTCD,AIMS0106,AIMS01-Lower Extremities,RSSTRESC,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102039,3-2,,RS,RS.RSTESTCD,AIMS0106,AIMS01-Lower Extremities,RSSTRESN,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102039,3-2,,RS,RS.RSTESTCD,AIMS0106,AIMS01-Lower Extremities,RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
2025-07-01,C102040,3-2,,RS,RS.RSTESTCD,AIMS0107,"AIMS01-Neck, Shoulders, Hips",RSTESTCD,,N,C101805,AIMS01TC,,,C102040,AIMS0107,Topic,RSTESTCD,is the code for the value in,IS_DECODED_BY,RSTEST,,,,,Y,N,,,EQ,
2025-07-01,C102040,3-2,,RS,RS.RSTESTCD,AIMS0107,"AIMS01-Neck, Shoulders, Hips",RSTEST,,N,C101806,AIMS01TN,,,C102040,"AIMS01-Neck, Shoulders, Hips",Qualifier,RSTEST,decodes the value in,DECODES,RSTESTCD,,,,,Y,N,,,,
2025-07-01,C102040,3-2,,RS,RS.RSTESTCD,AIMS0107,"AIMS01-Neck, Shoulders, Hips",RSCAT,C25372,N,C118971,CCCAT,,,C102111,AIMS,Qualifier,RSCAT,groups values in,GROUPS,RSTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C102040,3-2,,RS,RS.RSTESTCD,AIMS0107,"AIMS01-Neck, Shoulders, Hips",RSSCAT,C25692,N,,,,,,TRUNK MOVEMENTS,Qualifier,RSSCAT,values are grouped by,IS_GROUPED_BY,RSCAT,,,,,Y,N,,,EQ,
2025-07-01,C102040,3-2,,RS,RS.RSTESTCD,AIMS0107,"AIMS01-Neck, Shoulders, Hips",RSORRES,C91106,N,C182464,AIMS0101T07OR,,,,,Qualifier,RSORRES,is the result of the test in,IS_RESULT_OF,RSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2025-07-01,C102040,3-2,,RS,RS.RSTESTCD,AIMS0107,"AIMS01-Neck, Shoulders, Hips",RSSTRESC,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESC,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102040,3-2,,RS,RS.RSTESTCD,AIMS0107,"AIMS01-Neck, Shoulders, Hips",RSSTRESN,C46126,N,C182502,AIMS0101T07STR,,,,,Qualifier,RSSTRESN,is the result of the test in,IS_RESULT_OF,RSTESTCD,integer,1.0,,,Y,N,Assigned,Sponsor,,Y
2025-07-01,C102040,3-2,,RS,RS.RSTESTCD,AIMS0107,"AIMS01-Neck, Shoulders, Hips",RSDTC,C82515,N,,,,,,,Timing,RSDTC,is the date of occurrence for,IS_TIMING_FOR,RSTESTCD,,,,,Y,N,Collected,Investigator,,
