package_date,bc_id,vlm_group_id,standard,standard_start_version,standard_end_version,domain,crf_group_id,implementation_option,scenario,categories,short_name,crf_item,variable_name,dec_id,question_text,prompt,completion_instructions,order_number,mandatory_variable,data_type,length,significant_digits,display_hidden,derived_variable,derivation_description,codelist,codelist_submission_value,value_list,value_display_list,selection_type,prepopulated_term,prepopulated_code,sdtm_target_variable,sdtm_annotation,sdtm_mapping
2025-12-31,C132388,TPLAB,CDASHIG,2-3,,MB,TPLAB_DENORMALIZED,Denormalized,,,Treponema pallidum Antibody Detection in Serum (Denormalized),TPLAB_MBTSTDTL,MBTSTDTL,C117062,,Test Detail,,9,Y,text,20,,Y,N,,C174225,MBFTSDTL,,,,DETECTION,C174330,MBTSTDTL,MBTSTDTL = DETECTION,
2025-12-31,C132388,TPLAB,CDASHIG,2-3,,MB,TPLAB_DENORMALIZED,Denormalized,,,Treponema pallidum Antibody Detection in Serum (Denormalized),TPLAB_MBMETHOD,MBMETHOD,C82535,,Method,,12,N,text,100,,N,N,,C85492,METHOD,FLUORESCENT IMMUNOASSAY;HEMAGGLUTINATION ASSAY;CHEMILUMINESCENT MICROPARTICLE IMMUNOASSAY;POLYMERASE CHAIN REACTION;IMMUNOBLOT;RAPID IMMUNOASSAY,Fluorescent Immunoassay;Hemagglutination Assay;Chemiluminescent Microparticle Immunoassay;PCR;Immunoblot;Rapid Immunoassay,Single,,,MBMETHOD,MBMETHOD,
2025-12-31,C200145,MEDHISTFREE,CDASHIG,2-1,,MH,MEDHISTFREE_NORMALIZED,Normalized,,,Medical History Free Text Format (Normalized),MHCAT,MHCAT,C83018,,Medical History Category,,1,N,text,200,,Y,N,,,,,,,GENERAL MEDICAL HISTORY,,MHCAT,MHCAT = GENERAL MEDICAL HISTORY,
2025-12-31,C200145,MEDHISTFREE,CDASHIG,2-1,,MH,MEDHISTFREE_NORMALIZED,Normalized,,,Medical History Free Text Format (Normalized),MHSCAT,MHSCAT,C83143,,Medical History Subcategory,,2,N,text,200,,Y,N,,,,,,,,,MHSCAT,MHSCAT,
2025-12-31,C200145,MEDHISTFREE,CDASHIG,2-1,,MH,MEDHISTFREE_NORMALIZED,Normalized,,,Medical History Free Text Format (Normalized),MHSPID,MHSPID,,,Event Identifier,,3,N,integer,2,,N,N,,,,,,,,,MHSPID,MHSPID,
2025-12-31,C200145,MEDHISTFREE,CDASHIG,2-1,,MH,MEDHISTFREE_NORMALIZED,Normalized,,,Medical History Free Text Format (Normalized),MHTERM,MHTERM,C83118,,Medical History Term,,4,Y,text,200,,N,N,,,,,,,,,MHTERM,MHTERM,
2025-12-31,C200145,MEDHISTFREE,CDASHIG,2-1,,MH,MEDHISTFREE_NORMALIZED,Normalized,,,Medical History Free Text Format (Normalized),MHSTDAT,MHSTDAT,C83338,,Start Date,,5,N,date,10,,N,N,,,,,,,,,MHSTDTC,MHSTDTC,
2025-12-31,C200145,MEDHISTFREE,CDASHIG,2-1,,MH,MEDHISTFREE_NORMALIZED,Normalized,,,Medical History Free Text Format (Normalized),MHPRIOR,MHPRIOR,,,Prior to Study,,6,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,MHSTRF;MHSTRTPT;MHSTTPT,[NOT SUBMITTED];MHSTRF;MHSTRTPT;MHSTTPT,
2025-12-31,C200145,MEDHISTFREE,CDASHIG,2-1,,MH,MEDHISTFREE_NORMALIZED,Normalized,,,Medical History Free Text Format (Normalized),MHENDAT,MHENDAT,C83330,,End Date,,7,N,date,10,,N,N,,,,,,,,,MHENDTC,MHENDTC,
2025-12-31,C200145,MEDHISTFREE,CDASHIG,2-1,,MH,MEDHISTFREE_NORMALIZED,Normalized,,,Medical History Free Text Format (Normalized),MHONGO,MHONGO,C83068,,Ongoing (as of the [study-specific timepoint or period]),,8,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,MHENRF;MHENRTPT;MHENTPT,MHENRF;MHENRTPT;MHENTPT,
2025-12-31,C200145,MEDHISTPRESP,CDASHIG,2-1,,MH,MEDHISTPRESP_NORMALIZED,Normalized,,,Medical History Prespecified (Normalized),MHCAT,MHCAT,C83018,,Medical History Category,,1,N,text,200,,Y,N,,,,,,,DISEASE-SPECIFIC MEDICAL HISTORY,,MHCAT,MHCAT = DISEASE-SPECIFIC MEDICAL HISTORY,
2025-12-31,C200145,MEDHISTPRESP,CDASHIG,2-1,,MH,MEDHISTPRESP_NORMALIZED,Normalized,,,Medical History Prespecified (Normalized),MHSCAT,MHSCAT,C83143,,Medical History Subcategory,,2,N,text,200,,Y,N,,,,,,,,,MHSCAT,MHSCAT,
2025-12-31,C200145,MEDHISTPRESP,CDASHIG,2-1,,MH,MEDHISTPRESP_NORMALIZED,Normalized,,,Medical History Prespecified (Normalized),MHTERM,MHTERM,C83118,,Medical History Term,,3,Y,text,200,,N,N,,,,,,,,,MHTERM,MHTERM,
2025-12-31,C200145,MEDHISTPRESP,CDASHIG,2-1,,MH,MEDHISTPRESP_NORMALIZED,Normalized,,,Medical History Prespecified (Normalized),MHPRESP,MHPRESP,C87897,,Prespecified Medical History Event,,4,Y,text,1,,Y,N,,C66742,NY,,,,Y,C49488,MHPRESP,MHPRESP = Y,
2025-12-31,C200145,MEDHISTPRESP,CDASHIG,2-1,,MH,MEDHISTPRESP_NORMALIZED,Normalized,,,Medical History Prespecified (Normalized),MHOCCUR,MHOCCUR,C83067,,Did the subject have [prespecified medical event],,5,Y,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,MHOCCUR,MHOCCUR,
2025-12-31,C200145,MEDHISTPRESP,CDASHIG,2-1,,MH,MEDHISTPRESP_NORMALIZED,Normalized,,,Medical History Prespecified (Normalized),MHSTDAT,MHSTDAT,C83338,,Start Date,,6,Y,date,10,,N,N,,,,,,,,,MHSTDTC,MHSTDTC,
2025-12-31,C200145,MEDHISTPRESP,CDASHIG,2-1,,MH,MEDHISTPRESP_NORMALIZED,Normalized,,,Medical History Prespecified (Normalized),MHENDAT,MHENDAT,C83330,,End Date,,7,N,date,10,,N,N,,,,,,,,,MHENDTC,MHENDTC,
2025-12-31,C200145,MEDHISTPRESP,CDASHIG,2-1,,MH,MEDHISTPRESP_NORMALIZED,Normalized,,,Medical History Prespecified (Normalized),MHONGO,MHONGO,C83068,,Ongoing (as of the [study-specific timepoint or period]),,8,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,MHENRF;MHENRTPT;MHENTPT,[NOT SUBMITTED];MHENRF;MHENRTPT;MHENTPT,
2025-12-31,C85522,,CDASHIG,2-1,,MH,MH,,,,Medical History Yes No Indicator,MHYN,MHYN,C85522,Were any medical conditions or events reported?,,,1,Y,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,,[NOT SUBMITTED],
2025-12-31,C85522,,CDASHIG,2-1,,MH,MH,,,,Medical History Yes No Indicator,MHDAT,MHDAT,C82515,,Collection Date,,2,N,date,10,,N,N,,,,,,,,,MHDTC,MHDTC,
2025-12-31,C200145,MHALZHEIMERS,CDASHIG,2-1,,MH,MHALZHEIMERS_DENORMALIZED,Denormalized,,360,Medical History Prespecified: Alzheimer's Disease (Denormalized),MHTERM,MHTERM,C83118,,Medical History Term,,1,Y,text,200,,N,N,,,,,,,ALZHEIMER'S DISEASE,,MHTERM,MHTERM = ALZHEIMER'S DISEASE,
2025-12-31,C200145,MHALZHEIMERS,CDASHIG,2-1,,MH,MHALZHEIMERS_DENORMALIZED,Denormalized,,360,Medical History Prespecified: Alzheimer's Disease (Denormalized),MHPRESP,MHPRESP,C87897,,Prespecified Medical History Event,,2,Y,text,1,,Y,N,,C66742,NY,,,,Y,C49488,MHPRESP,MHPRESP = Y,
2025-12-31,C200145,MHALZHEIMERS,CDASHIG,2-1,,MH,MHALZHEIMERS_DENORMALIZED,Denormalized,,360,Medical History Prespecified: Alzheimer's Disease (Denormalized),MHOCCUR,MHOCCUR,C83067,,Did the subject have Alzheimer's Disease,,3,N,text,1,,Y,N,,C66742,NY,,,,Y,C49488,MHOCCUR,MHOCCUR = Y,
2025-12-31,C200145,MHALZHEIMERS,CDASHIG,2-1,,MH,MHALZHEIMERS_DENORMALIZED,Denormalized,,360,Medical History Prespecified: Alzheimer's Disease (Denormalized),MHEVDTYP,MHEVDTYP,,,Medical History Event Date Type,,4,Y,text,100,,Y,N,,C124301,MHEDTTYP,,,,SYMPTOM ONSET,C124353,MHEVDTYP,MHEVDTYP = SYMPTOM ONSET,
2025-12-31,C200145,MHALZHEIMERS,CDASHIG,2-1,,MH,MHALZHEIMERS_DENORMALIZED,Denormalized,,360,Medical History Prespecified: Alzheimer's Disease (Denormalized),MHSTDAT,MHSTDAT,C83338,,Alzheimer's Disease Symptom Start Date,,5,Y,date,10,,N,N,,,,,,,,,MHSTDTC,MHSTDTC,
2025-12-31,C200145,MHALZHEIMERS,CDASHIG,2-1,,MH,MHALZHEIMERS_DENORMALIZED,Denormalized,,360,Medical History Prespecified: Alzheimer's Disease (Denormalized),MHONGO,MHONGO,C83068,,Ongoing,,6,N,text,1,,Y,N,,C66742,NY,,,,Y,C49488,MHENRF;MHENRTPT;MHENTPT,MHENRF;MHENRTPT;MHENTPT,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST,,,,Chest CT Scan,PRCAT,PRCAT,C25372,,Procedure Category,,1,N,text,200,,N,N,,,,,,,IMAGING,,PRCAT,PRCAT = IMAGING,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST,,,,Chest CT Scan,PRSCAT,PRSCAT,C25692,,ProcedureSubcategory,,2,N,text,200,,N,N,,,,,,,,,PRSCAT,PRSCAT,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST,,,,Chest CT Scan,PRTRT,PRTRT,C117511,,Procedure Name,,3,Y,text,200,,N,N,,C101858,PROCEDUR,,,,CT SCAN,C17204,PRTRT,PRTRT = CT SCAN,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST,,,,Chest CT Scan,PRPRESP,PRPRESP,C171000,,Prespecified,,4,N,text,1,,Y,N,,C66742,NY,,,,Y,C49488,PRPRESP,PRPRESP = Y,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST,,,,Chest CT Scan,PROCCUR,PROCCUR,C127786,Was the Chest CT-Scan perfomed?,,,5,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,PROCCUR,PROCCUR,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST,,,,Chest CT Scan,PRSTDAT,PRSTDTC,C117529,,Start Date,,6,Y,date,10,,N,N,,,,,,,,,PRSTDTC,PRSTDTC,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST,,,,Chest CT Scan,PRSTTIM,PRSTDTC,C117529,,Start Time,,7,N,time,5,,N,N,,,,,,,,,PRSTDTC,PRSTDTC,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST,,,,Chest CT Scan,PRLOC,PRLOC,C13717,,Location,,8,N,text,200,,Y,N,,C74456,LOC,,,,CHEST,C25389,PRLOC,PRLOC = CHEST,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST_SHORT,,,360,Chest CT Scan,PRCAT,PRCAT,C25372,,Procedure Category,,1,N,text,200,,N,N,,,,,,,IMAGING,,PRCAT,PRCAT = IMAGING,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST_SHORT,,,360,Chest CT Scan,PRTRT,PRTRT,C117511,,Procedure Name,,3,Y,text,200,,N,N,,C101858,PROCEDUR,,,,CT SCAN,C17204,PRTRT,PRTRT = CT SCAN,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST_SHORT,,,360,Chest CT Scan,PRPRESP,PRPRESP,C171000,,Prespecified,,4,N,text,1,,Y,N,,C66742,NY,,,,Y,C49488,PRPRESP,PRPRESP = Y,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST_SHORT,,,360,Chest CT Scan,PROCCUR,PROCCUR,C127786,Was the Chest CT-Scan perfomed?,,,5,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,PROCCUR,PROCCUR,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST_SHORT,,,360,Chest CT Scan,PRSTDAT,PRSTDAT,C117529,,Start Date,,6,Y,date,10,,N,N,,,,,,,,,PRSTDTC,PRSTDTC,
2025-12-31,C17204,CTSCANCHEST,CDASHIG,2-1,,PR,CTSCANCHEST_SHORT,,,360,Chest CT Scan,PRLOC,PRLOC,C13717,,Location,,8,N,text,200,,Y,N,,C74456,LOC,,,,CHEST,C25389,PRLOC,PRLOC = CHEST,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN,,,,MRI Brain,PRCAT,PRCAT,C25372,,Procedure Category,,1,N,text,200,,N,N,,,,,,,IMAGING,,PRCAT,PRCAT = IMAGING,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN,,,,MRI Brain,PRSCAT,PRSCAT,C25692,,ProcedureSubcategory,,2,N,text,200,,N,N,,,,,,,,,PRSCAT,PRSCAT,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN,,,,MRI Brain,PRTRT,PRTRT,C117511,,Procedure Name,,3,Y,text,200,,N,N,,C101858,PROCEDUR,,,,MRI,C16809,PRTRT,PRTRT = MRI,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN,,,,MRI Brain,PRPRESP,PRPRESP,C171000,,Prespecified,,4,N,text,1,,Y,N,,C66742,NY,,,,Y,C49488,PRPRESP,PRPRESP = Y,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN,,,,MRI Brain,PROCCUR,PROCCUR,C127786,Was the Brain MRI perfomed?,,,5,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,PROCCUR,PROCCUR,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN,,,,MRI Brain,PRSTDAT,PRSTDAT,C117529,,Start Date,,6,Y,date,10,,N,N,,,,,,,,,PRSTDTC,PRSTDTC,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN,,,,MRI Brain,PRSTTIM,PRSTTIM,C117529,,Start Time,,7,N,time,5,,N,N,,,,,,,,,PRSTDTC,PRSTDTC,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN,,,,MRI Brain,PRLOC,PRLOC,C13717,,Location,,8,N,text,200,,Y,N,,C74456,LOC,,,,BRAIN,C12439,PRLOC,PRLOC = BRAIN,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN_SHORT,,,360,MRI Brain,PRCAT,PRCAT,C25372,,Procedure Category,,1,N,text,200,,N,N,,,,,,,IMAGING,,PRCAT,PRCAT = IMAGING,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN_SHORT,,,360,MRI Brain,PRTRT,PRTRT,C117511,,Procedure Name,,3,Y,text,200,,N,N,,C101858,PROCEDUR,,,,MRI,C16809,PRTRT,PRTRT = MRI,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN_SHORT,,,360,MRI Brain,PRPRESP,PRPRESP,C171000,,Prespecified,,4,N,text,1,,Y,N,,C66742,NY,,,,Y,C49488,PRPRESP,PRPRESP = Y,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN_SHORT,,,360,MRI Brain,PROCCUR,PROCCUR,C127786,Was the Brain MRI perfomed?,,,5,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,PROCCUR,PROCCUR,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN_SHORT,,,360,MRI Brain,PRSTDAT,PRSTDAT,C117529,,Start Date,,6,Y,date,10,,N,N,,,,,,,,,PRSTDTC,PRSTDTC,
2025-12-31,C16809,MRIBRAIN,CDASHIG,2-1,,PR,MRIBRAIN_SHORT,,,360,MRI Brain,PRLOC,PRLOC,C13717,,Location,,8,N,text,200,,Y,N,,C74456,LOC,,,,BRAIN,C12439,PRLOC,PRLOC = BRAIN,
2025-12-31,C219640,,CDASHIG,2-1,,PR,PR,,,,Medical Procedure Yes No Indicator,PRYN,PRYN,C219640,Were any procedures performed?,,,1,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,,[NOT SUBMITTED],
2025-12-31,C219640,,CDASHIG,2-1,,PR,PR,,,,Medical Procedure Yes No Indicator,PRDAT,PRDAT,C82515,,Collection Date,,2,N,date,10,,N,N,,,,,,,,,PRDTC,PRDTC,
2025-12-31,C219640,,CDASHIG,2-1,,PR,PR_SHORT,,,360,Medical Procedure Yes No Indicator,PRYN,PRYN,C219640,Were any procedures performed?,,,1,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,,[NOT SUBMITTED],
2025-12-31,C219640,,CDASHIG,2-1,,PR,PR_SHORT_360,,,360,Medical Procedure Yes No Indicator,PRYN,PRYN,C219640,,NOT DONE,,1,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,,[NOT SUBMITTED],
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PRCAT,PRCAT,C25372,,Procedure Category,,1,N,text,200,,N,N,,,,,,,RADIATION THERAPHY,,PRCAT,PRCAT = RADIATION THERAPY,
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PRSCAT,PRSCAT,C25692,,ProcedureSubcategory,,2,N,text,200,,N,N,,,,INTERNAL RADIATION THERAPY;EXTERNAL BEAM RADIATION THERAPY,Internal Radiation Therapy;External Beam Radiation Therapy,Single,,,PRSCAT,PRSCAT,
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PRINDC,PRINDC,C41184,,Indication,,3,N,text,200,,N,N,,,,,,,BREAST CANCER,,PRINDC,PRINDC = BREAST CANCER,
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PRTRT,PRTRT,C117511,,Procedure Name,,4,Y,text,200,,N,N,,C101858,PROCEDUR,3D CONFORMAL RADIATION THERAPY;INTENSITY MODULATED RADIATION THERAPY;RADIOSURGERY;STEREOTACTIC BODY RADIATION THERAPY;TOTAL BODY IRRADIATION;INTRACAVITY BRACHYTHERAPY;INTERSTITIAL BRACHYTHERAPY;RADIOEMBOLIZATION,3D Conformal Radiation Therapy;Intensity Modulated Radiation Therapy;Radiosurgery;Stereotactic Body Radiation Therapy;Total Body Irradiation;Intracavity Brachytherapy;Interstitial Brachytherapy;Radioembolization,Single,,,PRTRT,PRTRT,
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PRTRTSTT,PRTRTSTT,C124444,,Procedure Setting,,5,N,text,200,,N,N,,C124308,TRTSET,ADJUVANT;METASTATIC;NEO-ADJUVANT,Adjuvant;Metastatic;Neo-Adjuvant,Single,,,PRTRTSTT,PRTRTSTT in SUPPPR,
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PRTRTINT,PRTRTINT,C210652,,Procedure Intent,,6,N,text,200,,N,N,,C124307,TRTINTNT,PALLIATIVE;CURATIVE,Palliative;Curative,Single,,,PRTRTINT,PRTRTINT in SUPPPR,
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PRPRESP,PRPRESP,C171000,,Prespecified,,7,N,text,1,,Y,N,,C66742,NY,,,,Y,C49488,PRPRESP,PRPRESP = Y,
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PROCCUR,PROCCUR,C127786,Was the Radiotherapy perfomed?,,,8,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,PROCCUR,PROCCUR,
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PRSTDAT,PRSTDAT,C117529,,Start Date,,9,Y,date,10,,N,N,,,,,,,,,PRSTDTC,PRSTDTC,
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PRDSTXT,PRDSTXT,,,Dose,,10,Y,text,100,,N,N,,,,,,,,,PRDOSE;PRDOSTXT,PRDOSE;PRDOSTXT,
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PRDOSU,PRDOSU,C18068,,Unit,,11,Y,text,20,,N,N,,,,,,,Gy,C18063,PRDOSU,PRDOSU = Gy,
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PRSTTIM,PRSTTIM,C117529,,Start Time,,12,N,time,5,,N,N,,,,,,,,,PRSTDTC,PRSTDTC,
2025-12-31,C15313,RADTHERAPHYBREASTCANCER,CDASHIG,2-1,,PR,RADTHERAPHYBREASTCANCER,,,,Radiation Therapy Breast Cancer,PRLOC,PRLOC,C13717,,Location,,13,N,text,20,,N,N,,C74456,LOC,SUPRACLAVICULAR LYMPH NODE;BREAST;LUMBAR VERTEBRA;AXILLARY LYMPH NODE,Supraclavicular Lymph Node;Breast;Lumbar Vertebra;Axillary Lymph Node,Single,,,PRLOC,PRLOC,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST,,,,Chest X-Ray,PRCAT,PRCAT,C25372,,Procedure Category,,1,N,text,200,,N,N,,,,,,,IMAGING,,PRCAT,PRCAT = IMAGING,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST,,,,Chest X-Ray,PRSCAT,PRSCAT,C25692,,ProcedureSubcategory,,2,N,text,200,,N,N,,,,,,,,,PRSCAT,PRSCAT,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST,,,,Chest X-Ray,PRTRT,PRTRT,C117511,,Procedure Name,,3,Y,text,200,,N,N,,C101858,PROCEDUR,,,,X-RAY,C38101,PRTRT,PRTRT = X-RAY,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST,,,,Chest X-Ray,PRPRESP,PRPRESP,C171000,,Prespecified,,4,N,text,1,,Y,N,,C66742,NY,,,,Y,C49488,PRPRESP,PRPRESP = Y,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST,,,,Chest X-Ray,PROCCUR,PROCCUR,C127786,Was the Chest X-Ray perfomed?,,,5,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,PROCCUR,PROCCUR,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST,,,,Chest X-Ray,PRSTDAT,PRSTDAT,C117529,,Start Date,,6,Y,date,10,,N,N,,,,,,,,,PRSTDTC,PRSTDTC,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST,,,,Chest X-Ray,PRSTTIM,PRSTTIM,C117529,,Start Time,,7,N,time,5,,N,N,,,,,,,,,PRSTDTC,PRSTDTC,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST,,,,Chest X-Ray,PRLOC,PRLOC,C13717,,Location,,8,N,text,200,,Y,N,,C74456,LOC,,,,CHEST,C25389,PRLOC,PRLOC = CHEST,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST_SHORT,,,360,Chest X-Ray,PRCAT,PRCAT,C25372,,Procedure Category,,1,N,text,200,,N,N,,,,,,,IMAGING,,PRCAT,PRCAT = IMAGING,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST_SHORT,,,360,Chest X-Ray,PRTRT,PRTRT,C117511,,Procedure Name,,3,Y,text,200,,N,N,,C101858,PROCEDUR,,,,X-RAY,C38101,PRTRT,PRTRT = X-RAY,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST_SHORT,,,360,Chest X-Ray,PRPRESP,PRPRESP,C171000,,Prespecified,,4,N,text,1,,Y,N,,C66742,NY,,,,Y,C49488,PRPRESP,PRPRESP = Y,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST_SHORT,,,360,Chest X-Ray,PROCCUR,PROCCUR,C127786,Was the Chest X-Ray perfomed?,,,5,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,PROCCUR,PROCCUR,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST_SHORT,,,360,Chest X-Ray,PRSTDAT,PRSTDAT,C117529,,Start Date,,6,Y,date,10,,N,N,,,,,,,,,PRSTDTC,PRSTDTC,
2025-12-31,C38101,XRAYCHEST,CDASHIG,2-1,,PR,XRAYCHEST_SHORT,,,360,Chest X-Ray,PRLOC,PRLOC,C13717,,Location,,8,N,text,200,,Y,N,,C74456,LOC,,,,CHEST,C25389,PRLOC,PRLOC = CHEST,
2025-12-31,C102117,,CDASHIG,2-1,,QS,EQ5D02,,,,EQ-5D-5L Questionnaire,EQ5D02_QSCAT,QSCAT,C25372,,Category of Questionnaire,,1,Y,text,50,,N,N,,C100129,QSCAT,,,,EQ-5D-5L,C102117,QSCAT,QSCAT = EQ-5D-5L,
2025-12-31,C102117,,CDASHIG,2-1,,QS,EQ5D02,,,,EQ-5D-5L Questionnaire,EQ5D02_QSPERF,QSPERF,C82525,Was the EQ-5D-5L questionnaire performed?,,,2,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,QSSTAT,[NOT SUBMITTED]; QSSTAT = NOT DONE,
2025-12-31,C102117,,CDASHIG,2-1,,QS,EQ5D02,,,,EQ-5D-5L Questionnaire,EQ5D02_QSDAT,QSDAT,C82515,,Date of Assessment,,3,Y,date,10,,N,N,,,,,,,,,QSDTC,QSDTC,
2025-12-31,C102117,,CDASHIG,2-1,,QS,EQ5D02,,,,EQ-5D-5L Questionnaire,EQ5D02_QSEVINTX,QSEVINTX,C82534,,Collected Evaluation Interval,,4,Y,text,5,,N,N,,,,,,,TODAY,,QSEVINTX,QSEVINTX = TODAY,
