bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
CDISC ADAS-Cog - Word Recall Trial 1 Subscore,C100178,CDISC ADAS-Cog - Word Recall Trial 1 Subscore (C100178),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLT01;Word Recall Trial 1;CDISC ADAS-Cog - Word Recall Trial 1 Subscore,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Sub-score for word recall task trial 1.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall Trial 1 Subscore (C100178),8
CDISC ADAS-Cog - Word Recall Trial 2 Subscore,C100179,CDISC ADAS-Cog - Word Recall Trial 2 Subscore (C100179),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLT02;Word Recall Trial 2;CDISC ADAS-Cog - Word Recall Trial 2 Subscore,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Sub-score for word recall task trial 2.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall Trial 2 Subscore (C100179),8
CDISC ADAS-Cog - Word Recall Trial 3 Subscore,C100180,CDISC ADAS-Cog - Word Recall Trial 3 Subscore (C100180),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLT03;Word Recall Trial 3;CDISC ADAS-Cog - Word Recall Trial 3 Subscore,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Sub-score for word recall task trial 3.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall Trial 3 Subscore (C100180),8
CDISC ADAS-Cog - Word Recall: Word 1,C100181,CDISC ADAS-Cog - Word Recall: Word 1 (C100181),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLW01;Word Recall: Word [1];CDISC ADAS-Cog - Word Recall: Word 1,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recall task word 1 for trial 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall: Word 1 (C100181),8
CDISC ADAS-Cog - Word Recall: Word 10,C100190,CDISC ADAS-Cog - Word Recall: Word 10 (C100190),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLW10;Word Recall: Word [10];CDISC ADAS-Cog - Word Recall: Word 10,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recall task word 10 for trial 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall: Word 10 (C100190),8
CDISC ADAS-Cog - Word Recall: Word 2,C100182,CDISC ADAS-Cog - Word Recall: Word 2 (C100182),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLW02;Word Recall: Word [2];CDISC ADAS-Cog - Word Recall: Word 2,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recall task word 2 for trial 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall: Word 2 (C100182),8
CDISC ADAS-Cog - Word Recall: Word 3,C100183,CDISC ADAS-Cog - Word Recall: Word 3 (C100183),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLW03;Word Recall: Word [3];CDISC ADAS-Cog - Word Recall: Word 3,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recall task word 3 for trial 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall: Word 3 (C100183),8
CDISC ADAS-Cog - Word Recall: Word 4,C100184,CDISC ADAS-Cog - Word Recall: Word 4 (C100184),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLW04;Word Recall: Word [4];CDISC ADAS-Cog - Word Recall: Word 4,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recall task word 4 for trial 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall: Word 4 (C100184),8
CDISC ADAS-Cog - Word Recall: Word 5,C100185,CDISC ADAS-Cog - Word Recall: Word 5 (C100185),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLW05;Word Recall: Word [5];CDISC ADAS-Cog - Word Recall: Word 5,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recall task word 5 for trial 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall: Word 5 (C100185),8
CDISC ADAS-Cog - Word Recall: Word 6,C100186,CDISC ADAS-Cog - Word Recall: Word 6 (C100186),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLW06;Word Recall: Word [6];CDISC ADAS-Cog - Word Recall: Word 6,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recall task word 6 for trial 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall: Word 6 (C100186),8
CDISC ADAS-Cog - Word Recall: Word 7,C100187,CDISC ADAS-Cog - Word Recall: Word 7 (C100187),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLW07;Word Recall: Word [7];CDISC ADAS-Cog - Word Recall: Word 7,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recall task word 7 for trial 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall: Word 7 (C100187),8
CDISC ADAS-Cog - Word Recall: Word 8,C100188,CDISC ADAS-Cog - Word Recall: Word 8 (C100188),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLW08;Word Recall: Word [8];CDISC ADAS-Cog - Word Recall: Word 8,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recall task word 8 for trial 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall: Word 8 (C100188),8
CDISC ADAS-Cog - Word Recall: Word 9,C100189,CDISC ADAS-Cog - Word Recall: Word 9 (C100189),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRLW09;Word Recall: Word [9];CDISC ADAS-Cog - Word Recall: Word 9,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recall task word 9 for trial 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall: Word 9 (C100189),8
CDISC ADAS-Cog - Word Recognition Summary Score,C100247,CDISC ADAS-Cog - Word Recognition Summary Score (C100247),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRG;Word Recognition;CDISC ADAS-Cog - Word Recognition Summary Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Summary score for word recognition across trials 1-3.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition Summary Score (C100247),8
CDISC ADAS-Cog - Word Recognition Trial 1 Summary Score,C100248,CDISC ADAS-Cog - Word Recognition Trial 1 Summary Score (C100248),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGT01;Word Recognition Trial 1;CDISC ADAS-Cog - Word Recognition Trial 1 Summary Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Sub-score for word recognition trial 1.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition Trial 1 Summary Score (C100248),8
CDISC ADAS-Cog - Word Recognition Trial 2 Summary Score,C100249,CDISC ADAS-Cog - Word Recognition Trial 2 Summary Score (C100249),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGT02;Word Recognition Trial 2;CDISC ADAS-Cog - Word Recognition Trial 2 Summary Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Sub-score for word recognition trial 2.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition Trial 2 Summary Score (C100249),8
CDISC ADAS-Cog - Word Recognition Trial 3 Summary Score,C100250,CDISC ADAS-Cog - Word Recognition Trial 3 Summary Score (C100250),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGT03;Word Recognition Trial 3;CDISC ADAS-Cog - Word Recognition Trial 3 Summary Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Sub-score for word recognition trial 3.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition Trial 3 Summary Score (C100250),8
CDISC ADAS-Cog - Word Recognition: Word 1,C100251,CDISC ADAS-Cog - Word Recognition: Word 1 (C100251),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW01;Word Recognition: Word [1];CDISC ADAS-Cog - Word Recognition: Word 1,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 1 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 1 (C100251),8
CDISC ADAS-Cog - Word Recognition: Word 10,C100260,CDISC ADAS-Cog - Word Recognition: Word 10 (C100260),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW10;Word Recognition: Word [10];CDISC ADAS-Cog - Word Recognition: Word 10,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 10 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 10 (C100260),8
CDISC ADAS-Cog - Word Recognition: Word 11,C100261,CDISC ADAS-Cog - Word Recognition: Word 11 (C100261),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW11;Word Recognition: Word [11];CDISC ADAS-Cog - Word Recognition: Word 11,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 11 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 11 (C100261),8
CDISC ADAS-Cog - Word Recognition: Word 12,C100262,CDISC ADAS-Cog - Word Recognition: Word 12 (C100262),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW12;Word Recognition: Word [12];CDISC ADAS-Cog - Word Recognition: Word 12,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 12 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 12 (C100262),8
CDISC ADAS-Cog - Word Recognition: Word 13,C100263,CDISC ADAS-Cog - Word Recognition: Word 13 (C100263),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW13;Word Recognition: Word [13];CDISC ADAS-Cog - Word Recognition: Word 13,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 13 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 13 (C100263),8
CDISC ADAS-Cog - Word Recognition: Word 14,C100264,CDISC ADAS-Cog - Word Recognition: Word 14 (C100264),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW14;Word Recognition: Word [14];CDISC ADAS-Cog - Word Recognition: Word 14,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 14 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 14 (C100264),8
CDISC ADAS-Cog - Word Recognition: Word 15,C100265,CDISC ADAS-Cog - Word Recognition: Word 15 (C100265),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW15;Word Recognition: Word [15];CDISC ADAS-Cog - Word Recognition: Word 15,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 15 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 15 (C100265),8
CDISC ADAS-Cog - Word Recognition: Word 16,C100266,CDISC ADAS-Cog - Word Recognition: Word 16 (C100266),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW16;Word Recognition: Word [16];CDISC ADAS-Cog - Word Recognition: Word 16,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 16 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 16 (C100266),8
CDISC ADAS-Cog - Word Recognition: Word 17,C100267,CDISC ADAS-Cog - Word Recognition: Word 17 (C100267),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW17;Word Recognition: Word [17];CDISC ADAS-Cog - Word Recognition: Word 17,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 17 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 17 (C100267),8
CDISC ADAS-Cog - Word Recognition: Word 18,C100268,CDISC ADAS-Cog - Word Recognition: Word 18 (C100268),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW18;Word Recognition: Word [18];CDISC ADAS-Cog - Word Recognition: Word 18,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 18 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 18 (C100268),8
CDISC ADAS-Cog - Word Recognition: Word 19,C100269,CDISC ADAS-Cog - Word Recognition: Word 19 (C100269),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW19;Word Recognition: Word [19];CDISC ADAS-Cog - Word Recognition: Word 19,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 19 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 19 (C100269),8
CDISC ADAS-Cog - Word Recognition: Word 2,C100252,CDISC ADAS-Cog - Word Recognition: Word 2 (C100252),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW02;Word Recognition: Word [2];CDISC ADAS-Cog - Word Recognition: Word 2,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 2 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 2 (C100252),8
CDISC ADAS-Cog - Word Recognition: Word 20,C100270,CDISC ADAS-Cog - Word Recognition: Word 20 (C100270),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW20;Word Recognition: Word [20];CDISC ADAS-Cog - Word Recognition: Word 20,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 20 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 20 (C100270),8
CDISC ADAS-Cog - Word Recognition: Word 21,C100271,CDISC ADAS-Cog - Word Recognition: Word 21 (C100271),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW21;Word Recognition: Word [21];CDISC ADAS-Cog - Word Recognition: Word 21,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 21 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 21 (C100271),8
CDISC ADAS-Cog - Word Recognition: Word 22,C100272,CDISC ADAS-Cog - Word Recognition: Word 22 (C100272),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW22;Word Recognition: Word [22];CDISC ADAS-Cog - Word Recognition: Word 22,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 22 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 22 (C100272),8
CDISC ADAS-Cog - Word Recognition: Word 23,C100273,CDISC ADAS-Cog - Word Recognition: Word 23 (C100273),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW23;Word Recognition: Word [23];CDISC ADAS-Cog - Word Recognition: Word 23,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 23 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 23 (C100273),8
CDISC ADAS-Cog - Word Recognition: Word 24,C100274,CDISC ADAS-Cog - Word Recognition: Word 24 (C100274),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW24;Word Recognition: Word [24];CDISC ADAS-Cog - Word Recognition: Word 24,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 24 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 24 (C100274),8
CDISC ADAS-Cog - Word Recognition: Word 3,C100253,CDISC ADAS-Cog - Word Recognition: Word 3 (C100253),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW03;Word Recognition: Word [3];CDISC ADAS-Cog - Word Recognition: Word 3,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 3 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 3 (C100253),8
CDISC ADAS-Cog - Word Recognition: Word 4,C100254,CDISC ADAS-Cog - Word Recognition: Word 4 (C100254),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW04;Word Recognition: Word [4];CDISC ADAS-Cog - Word Recognition: Word 4,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 4 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 4 (C100254),8
CDISC ADAS-Cog - Word Recognition: Word 5,C100255,CDISC ADAS-Cog - Word Recognition: Word 5 (C100255),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW05;Word Recognition: Word [5];CDISC ADAS-Cog - Word Recognition: Word 5,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 5 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 5 (C100255),8
CDISC ADAS-Cog - Word Recognition: Word 6,C100256,CDISC ADAS-Cog - Word Recognition: Word 6 (C100256),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCRGW06;Word Recognition: Word [6];CDISC ADAS-Cog - Word Recognition: Word 6,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 6 Trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recognition: Word 6 (C100256),8
