package_date,bc_id,sdtmig_start_version,sdtmig_end_version,domain,vlm_source,vlm_group_id,short_name,sdtm_variable,dec_id,nsv_flag,codelist,codelist_submission_value,subset_codelist,value_list,assigned_term,assigned_value,role,subject,linking_phrase,predicate_term,object,data_type,length,format,significant_digits,mandatory_variable,mandatory_value,origin_type,origin_source,comparator,vlm_target
2026-03-31,C132482,3-2,,VS,VS.VSTESTCD,EWEIGHT,Estimated Weight,VSSTRESU,C48208,N,C66770,VSRESU,,g;kg;LB,,,Qualifier,VSSTRESU,is the unit for the value in,IS_UNIT_FOR,VSSTRESN,,,,,N,N,,,,Y
2026-03-31,C132482,3-2,,VS,VS.VSTESTCD,EWEIGHT,Estimated Weight,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C100946,3-2,,VS,VS.VSTESTCD,FARMCIR,Forearm Circumference,VSTESTCD,,N,C66741,VSTESTCD,,,C100946,FARMCIR,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C100946,3-2,,VS,VS.VSTESTCD,FARMCIR,Forearm Circumference,VSTEST,,N,C67153,VSTEST,,,C100946,Forearm Circumference,Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C100946,3-2,,VS,VS.VSTESTCD,FARMCIR,Forearm Circumference,VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C100946,3-2,,VS,VS.VSTESTCD,FARMCIR,Forearm Circumference,VSORRESU,C42578,N,C66770,VSRESU,,cm;in;mm,,,Qualifier,VSORRESU,is the unit for the value in,IS_UNIT_FOR,VSORRES,,,,,Y,N,,,,Y
2026-03-31,C100946,3-2,,VS,VS.VSTESTCD,FARMCIR,Forearm Circumference,VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C100946,3-2,,VS,VS.VSTESTCD,FARMCIR,Forearm Circumference,VSSTRESN,C70856,N,,,,,,,Qualifier,VSSTRESN,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C100946,3-2,,VS,VS.VSTESTCD,FARMCIR,Forearm Circumference,VSSTRESU,C42578,N,C66770,VSRESU,,cm;in;mm,,,Qualifier,VSSTRESU,is the unit for the value in,IS_UNIT_FOR,VSSTRESN,,,,,N,N,,,,Y
2026-03-31,C100946,3-2,,VS,VS.VSTESTCD,FARMCIR,Forearm Circumference,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C38082,3-2,,VS,VS.VSTESTCD,FIO2,Fraction of Inspired Oxygen,VSTESTCD,,N,C66741,VSTESTCD,,,C38082,FIO2,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C38082,3-2,,VS,VS.VSTESTCD,FIO2,Fraction of Inspired Oxygen,VSTEST,,N,C67153,VSTEST,,,C38082,Fraction of Inspired Oxygen,Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C38082,3-2,,VS,VS.VSTESTCD,FIO2,Fraction of Inspired Oxygen,VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C38082,3-2,,VS,VS.VSTESTCD,FIO2,Fraction of Inspired Oxygen,VSORRESU,C48570,N,C66770,VSRESU,,%,,,Qualifier,VSORRESU,is the unit for the value in,IS_UNIT_FOR,VSORRES,,,,,Y,N,,,,Y
2026-03-31,C38082,3-2,,VS,VS.VSTESTCD,FIO2,Fraction of Inspired Oxygen,VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C38082,3-2,,VS,VS.VSTESTCD,FIO2,Fraction of Inspired Oxygen,VSSTRESN,C70856,N,,,,,,,Qualifier,VSSTRESN,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C38082,3-2,,VS,VS.VSTESTCD,FIO2,Fraction of Inspired Oxygen,VSSTRESU,C48570,N,C66770,VSRESU,,%,,,Qualifier,VSSTRESU,is the unit for the value in,IS_UNIT_FOR,VSSTRESN,,,,,N,N,,,,Y
2026-03-31,C38082,3-2,,VS,VS.VSTESTCD,FIO2,Fraction of Inspired Oxygen,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C174372,3-2,,VS,VS.VSTESTCD,FTEWT,Fetal Estimated Weight,VSTESTCD,,N,C66741,VSTESTCD,,,C174372,FTEWT,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C174372,3-2,,VS,VS.VSTESTCD,FTEWT,Fetal Estimated Weight,VSTEST,,N,C67153,VSTEST,,,C174372,Fetal Estimated Weight,Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C174372,3-2,,VS,VS.VSTESTCD,FTEWT,Fetal Estimated Weight,VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C174372,3-2,,VS,VS.VSTESTCD,FTEWT,Fetal Estimated Weight,VSORRESU,C48208,N,C66770,VSRESU,,g;kg;LB;oz,,,Qualifier,VSORRESU,is the unit for the value in,IS_UNIT_FOR,VSORRES,,,,,Y,N,,,,Y
2026-03-31,C174372,3-2,,VS,VS.VSTESTCD,FTEWT,Fetal Estimated Weight,VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C174372,3-2,,VS,VS.VSTESTCD,FTEWT,Fetal Estimated Weight,VSSTRESN,C70856,N,,,,,,,Qualifier,VSSTRESN,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C174372,3-2,,VS,VS.VSTESTCD,FTEWT,Fetal Estimated Weight,VSSTRESU,C48208,N,C66770,VSRESU,,g;kg;LB;oz,,,Qualifier,VSSTRESU,is the unit for the value in,IS_UNIT_FOR,VSSTRESN,,,,,N,N,,,,Y
2026-03-31,C174372,3-2,,VS,VS.VSTESTCD,FTEWT,Fetal Estimated Weight,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C158297,3-2,,VS,VS.VSTESTCD,FTHDCIRC,Fetal Head Circumference,VSTESTCD,,N,C66741,VSTESTCD,,,C158297,FTHDCIRC,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C158297,3-2,,VS,VS.VSTESTCD,FTHDCIRC,Fetal Head Circumference,VSTEST,,N,C67153,VSTEST,,,C158297,Fetal Head Circumference,Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C158297,3-2,,VS,VS.VSTESTCD,FTHDCIRC,Fetal Head Circumference,VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C158297,3-2,,VS,VS.VSTESTCD,FTHDCIRC,Fetal Head Circumference,VSORRESU,C42578,N,C66770,VSRESU,,cm;in;mm,,,Qualifier,VSORRESU,is the unit for the value in,IS_UNIT_FOR,VSORRES,,,,,Y,N,,,,Y
2026-03-31,C158297,3-2,,VS,VS.VSTESTCD,FTHDCIRC,Fetal Head Circumference,VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C158297,3-2,,VS,VS.VSTESTCD,FTHDCIRC,Fetal Head Circumference,VSSTRESN,C70856,N,,,,,,,Qualifier,VSSTRESN,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C158297,3-2,,VS,VS.VSTESTCD,FTHDCIRC,Fetal Head Circumference,VSSTRESU,C42578,N,C66770,VSRESU,,cm;in;mm,,,Qualifier,VSSTRESU,is the unit for the value in,IS_UNIT_FOR,VSSTRESN,,,,,N,N,,,,Y
2026-03-31,C158297,3-2,,VS,VS.VSTESTCD,FTHDCIRC,Fetal Head Circumference,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C92716,3-2,,VS,VS.VSTESTCD,FTHR,Fetal Heart Rate,VSTESTCD,,N,C66741,VSTESTCD,,,C92716,FTHR,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C92716,3-2,,VS,VS.VSTESTCD,FTHR,Fetal Heart Rate,VSTEST,,N,C67153,VSTEST,,,C92716,Fetal Heart Rate,Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C92716,3-2,,VS,VS.VSTESTCD,FTHR,Fetal Heart Rate,VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C92716,3-2,,VS,VS.VSTESTCD,FTHR,Fetal Heart Rate,VSORRESU,C73688,N,C66770,VSRESU,,beats/min,,,Qualifier,VSORRESU,is the unit for the value in,IS_UNIT_FOR,VSORRES,,,,,Y,N,,,,Y
2026-03-31,C92716,3-2,,VS,VS.VSTESTCD,FTHR,Fetal Heart Rate,VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C92716,3-2,,VS,VS.VSTESTCD,FTHR,Fetal Heart Rate,VSSTRESN,C70856,N,,,,,,,Qualifier,VSSTRESN,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C92716,3-2,,VS,VS.VSTESTCD,FTHR,Fetal Heart Rate,VSSTRESU,C73688,N,C66770,VSRESU,,beats/min,,,Qualifier,VSSTRESU,is the unit for the value in,IS_UNIT_FOR,VSSTRESN,,,,,N,N,,,,Y
2026-03-31,C92716,3-2,,VS,VS.VSTESTCD,FTHR,Fetal Heart Rate,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C174375,3-2,,VS,VS.VSTESTCD,FTMANDL,Fetal Mandibular Length,VSTESTCD,,N,C66741,VSTESTCD,,,C174375,FTMANDL,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C174375,3-2,,VS,VS.VSTESTCD,FTMANDL,Fetal Mandibular Length,VSTEST,,N,C67153,VSTEST,,,C174375,Fetal Mandibular Length,Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C174375,3-2,,VS,VS.VSTESTCD,FTMANDL,Fetal Mandibular Length,VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C174375,3-2,,VS,VS.VSTESTCD,FTMANDL,Fetal Mandibular Length,VSORRESU,C42578,N,C66770,VSRESU,,cm;in;mm,,,Qualifier,VSORRESU,is the unit for the value in,IS_UNIT_FOR,VSORRES,,,,,Y,N,,,,Y
2026-03-31,C174375,3-2,,VS,VS.VSTESTCD,FTMANDL,Fetal Mandibular Length,VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C174375,3-2,,VS,VS.VSTESTCD,FTMANDL,Fetal Mandibular Length,VSSTRESN,C70856,N,,,,,,,Qualifier,VSSTRESN,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C174375,3-2,,VS,VS.VSTESTCD,FTMANDL,Fetal Mandibular Length,VSSTRESU,C42578,N,C66770,VSRESU,,cm;in;mm,,,Qualifier,VSSTRESU,is the unit for the value in,IS_UNIT_FOR,VSSTRESN,,,,,N,N,,,,Y
2026-03-31,C174375,3-2,,VS,VS.VSTESTCD,FTMANDL,Fetal Mandibular Length,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C174373,3-2,,VS,VS.VSTESTCD,FTSAD,Fetal Sagittal Abdominal Diameter,VSTESTCD,,N,C66741,VSTESTCD,,,C174373,FTSAD,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C174373,3-2,,VS,VS.VSTESTCD,FTSAD,Fetal Sagittal Abdominal Diameter,VSTEST,,N,C67153,VSTEST,,,C174373,Fetal Sagittal Abdominal Diameter,Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C174373,3-2,,VS,VS.VSTESTCD,FTSAD,Fetal Sagittal Abdominal Diameter,VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C174373,3-2,,VS,VS.VSTESTCD,FTSAD,Fetal Sagittal Abdominal Diameter,VSORRESU,C42578,N,C66770,VSRESU,,cm;in;mm,,,Qualifier,VSORRESU,is the unit for the value in,IS_UNIT_FOR,VSORRES,,,,,Y,N,,,,Y
2026-03-31,C174373,3-2,,VS,VS.VSTESTCD,FTSAD,Fetal Sagittal Abdominal Diameter,VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C174373,3-2,,VS,VS.VSTESTCD,FTSAD,Fetal Sagittal Abdominal Diameter,VSSTRESN,C70856,N,,,,,,,Qualifier,VSSTRESN,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C174373,3-2,,VS,VS.VSTESTCD,FTSAD,Fetal Sagittal Abdominal Diameter,VSSTRESU,C42578,N,C66770,VSRESU,,cm;in;mm,,,Qualifier,VSSTRESU,is the unit for the value in,IS_UNIT_FOR,VSSTRESN,,,,,N,N,,,,Y
2026-03-31,C174373,3-2,,VS,VS.VSTESTCD,FTSAD,Fetal Sagittal Abdominal Diameter,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C214762,3-2,,VS,VS.VSTESTCD,FTSZGAC,Fetal Size-for-Gestational Age Category,VSTESTCD,,N,C66741,VSTESTCD,,,C214762,FTSZGAC,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C214762,3-2,,VS,VS.VSTESTCD,FTSZGAC,Fetal Size-for-Gestational Age Category,VSTEST,,N,C67153,VSTEST,,,C214762,Fetal Size-for-Gestational Age Category,Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C214762,3-2,,VS,VS.VSTESTCD,FTSZGAC,Fetal Size-for-Gestational Age Category,VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2026-03-31,C214762,3-2,,VS,VS.VSTESTCD,FTSZGAC,Fetal Size-for-Gestational Age Category,VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,text,20.0,,,N,N,,,,Y
2026-03-31,C214762,3-2,,VS,VS.VSTESTCD,FTSZGAC,Fetal Size-for-Gestational Age Category,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C174374,3-2,,VS,VS.VSTESTCD,FTWTGAPL,Fetal Weight-for-Gest Age Percentile,VSTESTCD,,N,C66741,VSTESTCD,,,C174374,FTWTGAPL,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C174374,3-2,,VS,VS.VSTESTCD,FTWTGAPL,Fetal Weight-for-Gest Age Percentile,VSTEST,,N,C67153,VSTEST,,,C174374,Fetal Weight-for-Gest Age Percentile,Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C174374,3-2,,VS,VS.VSTESTCD,FTWTGAPL,Fetal Weight-for-Gest Age Percentile,VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C174374,3-2,,VS,VS.VSTESTCD,FTWTGAPL,Fetal Weight-for-Gest Age Percentile,VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C174374,3-2,,VS,VS.VSTESTCD,FTWTGAPL,Fetal Weight-for-Gest Age Percentile,VSSTRESN,C70856,N,,,,,,,Qualifier,VSSTRESN,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C174374,3-2,,VS,VS.VSTESTCD,FTWTGAPL,Fetal Weight-for-Gest Age Percentile,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C205753,3-2,,VS,VS.VSTESTCD,HCRAPCTL,Head Circumference-for-Age Percentile,VSTESTCD,,N,C66741,VSTESTCD,,,C205753,HCRAPCTL,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C205753,3-2,,VS,VS.VSTESTCD,HCRAPCTL,Head Circumference-for-Age Percentile,VSTEST,,N,C67153,VSTEST,,,C205753,Head Circumference-for-Age Percentile,Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C205753,3-2,,VS,VS.VSTESTCD,HCRAPCTL,Head Circumference-for-Age Percentile,VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C205753,3-2,,VS,VS.VSTESTCD,HCRAPCTL,Head Circumference-for-Age Percentile,VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C205753,3-2,,VS,VS.VSTESTCD,HCRAPCTL,Head Circumference-for-Age Percentile,VSSTRESN,C70856,N,,,,,,,Qualifier,VSSTRESN,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C205753,3-2,,VS,VS.VSTESTCD,HCRAPCTL,Head Circumference-for-Age Percentile,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C81255,3-2,,VS,VS.VSTESTCD,HDCIRC,Head Circumference,VSTESTCD,,N,C66741,VSTESTCD,,,C81255,HDCIRC,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C81255,3-2,,VS,VS.VSTESTCD,HDCIRC,Head Circumference,VSTEST,,N,C67153,VSTEST,,,C81255,Head Circumference,Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C81255,3-2,,VS,VS.VSTESTCD,HDCIRC,Head Circumference,VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C81255,3-2,,VS,VS.VSTESTCD,HDCIRC,Head Circumference,VSORRESU,C42578,N,C66770,VSRESU,,cm;in;mm,,,Qualifier,VSORRESU,is the unit for the value in,IS_UNIT_FOR,VSORRES,,,,,Y,N,,,,Y
2026-03-31,C81255,3-2,,VS,VS.VSTESTCD,HDCIRC,Head Circumference,VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C81255,3-2,,VS,VS.VSTESTCD,HDCIRC,Head Circumference,VSSTRESN,C70856,N,,,,,,,Qualifier,VSSTRESN,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C81255,3-2,,VS,VS.VSTESTCD,HDCIRC,Head Circumference,VSSTRESU,C42578,N,C66770,VSRESU,,cm;in;mm,,,Qualifier,VSSTRESU,is the unit for the value in,IS_UNIT_FOR,VSSTRESN,,,,,N,N,,,,Y
2026-03-31,C81255,3-2,,VS,VS.VSTESTCD,HDCIRC,Head Circumference,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C100947,3-2,,VS,VS.VSTESTCD,HIPCIR,Hip Circumference,VSTESTCD,,N,C66741,VSTESTCD,,,C100947,HIPCIR,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C100947,3-2,,VS,VS.VSTESTCD,HIPCIR,Hip Circumference,VSTEST,,N,C67153,VSTEST,,,C100947,Hip Circumference,Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C100947,3-2,,VS,VS.VSTESTCD,HIPCIR,Hip Circumference,VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C100947,3-2,,VS,VS.VSTESTCD,HIPCIR,Hip Circumference,VSORRESU,C42578,N,C66770,VSRESU,,cm;in;mm,,,Qualifier,VSORRESU,is the unit for the value in,IS_UNIT_FOR,VSORRES,,,,,Y,N,,,,Y
2026-03-31,C100947,3-2,,VS,VS.VSTESTCD,HIPCIR,Hip Circumference,VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C100947,3-2,,VS,VS.VSTESTCD,HIPCIR,Hip Circumference,VSSTRESN,C70856,N,,,,,,,Qualifier,VSSTRESN,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C100947,3-2,,VS,VS.VSTESTCD,HIPCIR,Hip Circumference,VSSTRESU,C42578,N,C66770,VSRESU,,cm;in;mm,,,Qualifier,VSSTRESU,is the unit for the value in,IS_UNIT_FOR,VSSTRESN,,,,,N,N,,,,Y
2026-03-31,C100947,3-2,,VS,VS.VSTESTCD,HIPCIR,Hip Circumference,VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C199998,3-2,,VS,VS.VSTESTCD,HRVSDANN,"Heart Rate Variability, SDANN",VSTESTCD,,N,C66741,VSTESTCD,,,C199998,HRVSDANN,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C199998,3-2,,VS,VS.VSTESTCD,HRVSDANN,"Heart Rate Variability, SDANN",VSTEST,,N,C67153,VSTEST,,,C199998,"Heart Rate Variability, SDANN",Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C199998,3-2,,VS,VS.VSTESTCD,HRVSDANN,"Heart Rate Variability, SDANN",VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C199998,3-2,,VS,VS.VSTESTCD,HRVSDANN,"Heart Rate Variability, SDANN",VSORRESU,C42574,N,C66770,VSRESU,,ms,,,Qualifier,VSORRESU,is the unit for the value in,IS_UNIT_FOR,VSORRES,,,,,Y,N,,,,Y
2026-03-31,C199998,3-2,,VS,VS.VSTESTCD,HRVSDANN,"Heart Rate Variability, SDANN",VSSTRESC,C70856,N,,,,,,,Qualifier,VSSTRESC,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C199998,3-2,,VS,VS.VSTESTCD,HRVSDANN,"Heart Rate Variability, SDANN",VSSTRESN,C70856,N,,,,,,,Qualifier,VSSTRESN,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C199998,3-2,,VS,VS.VSTESTCD,HRVSDANN,"Heart Rate Variability, SDANN",VSSTRESU,C42574,N,C66770,VSRESU,,ms,,,Qualifier,VSSTRESU,is the unit for the value in,IS_UNIT_FOR,VSSTRESN,,,,,N,N,,,,Y
2026-03-31,C199998,3-2,,VS,VS.VSTESTCD,HRVSDANN,"Heart Rate Variability, SDANN",VSDTC,C82515,N,,,,,,,Timing,VSDTC,is the date of occurrence for,IS_TIMING_FOR,VSTESTCD,,,,,Y,N,,,,
2026-03-31,C199682,3-2,,VS,VS.VSTESTCD,HRVSDNN,"Heart Rate Variability, SDNN",VSTESTCD,,N,C66741,VSTESTCD,,,C199682,HRVSDNN,Topic,VSTESTCD,is the code for the value in,IS_DECODED_BY,VSTEST,,,,,Y,Y,,,EQ,
2026-03-31,C199682,3-2,,VS,VS.VSTESTCD,HRVSDNN,"Heart Rate Variability, SDNN",VSTEST,,N,C67153,VSTEST,,,C199682,"Heart Rate Variability, SDNN",Qualifier,VSTEST,decodes the value in,DECODES,VSTESTCD,,,,,Y,Y,,,,
2026-03-31,C199682,3-2,,VS,VS.VSTESTCD,HRVSDNN,"Heart Rate Variability, SDNN",VSORRES,C70856,N,,,,,,,Qualifier,VSORRES,is the result of the test in,IS_RESULT_OF,VSTESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
